iteration          time             xO2              xO          xE(s1)          xO(s1)         xO2(s1)
     1193    1.1930E-06    1.082445E+00    1.202717E-01    1.297045E-07    7.336768E-07    3.365219E-06
     1194    1.1940E-06    1.082445E+00    1.202717E-01    1.297044E-07    7.336787E-07    3.365217E-06
     1195    1.1950E-06    1.082445E+00    1.202717E-01    1.297044E-07    7.336805E-07    3.365215E-06
     1196    1.1960E-06    1.082445E+00    1.202717E-01    1.297043E-07    7.336823E-07    3.365213E-06
     1197    1.1970E-06    1.082445E+00    1.202717E-01    1.297042E-07    7.336841E-07    3.365212E-06
     1198    1.1980E-06    1.082445E+00    1.202717E-01    1.297042E-07    7.336859E-07    3.365210E-06
     1199    1.1990E-06    1.082445E+00    1.202717E-01    1.297041E-07    7.336877E-07    3.365208E-06
     1200    1.2000E-06    1.082445E+00    1.202717E-01    1.297040E-07    7.336895E-07    3.365207E-06
     1201    1.2010E-06    1.082445E+00    1.202717E-01    1.297040E-07    7.336912E-07    3.365205E-06
     1202    1.2020E-06    1.082445E+00    1.202717E-01    1.297039E-07    7.336930E-07    3.365203E-06
     1203    1.2030E-06    1.082445E+00    1.202717E-01    1.297039E-07    7.336947E-07    3.365201E-06
     1204    1.2040E-06    1.082445E+00    1.202717E-01    1.297038E-07    7.336965E-07    3.365200E-06
     1205    1.2050E-06    1.082445E+00    1.202717E-01    1.297037E-07    7.336982E-07    3.365198E-06
     1206    1.2060E-06    1.082445E+00    1.202717E-01    1.297037E-07    7.336999E-07    3.365196E-06
     1207    1.2070E-06    1.082445E+00    1.202717E-01    1.297036E-07    7.337016E-07    3.365195E-06
     1208    1.2080E-06    1.082445E+00    1.202717E-01    1.297035E-07    7.337033E-07    3.365193E-06
     1209    1.2090E-06    1.082445E+00    1.202717E-01    1.297035E-07    7.337050E-07    3.365192E-06
     1210    1.2100E-06    1.082445E+00    1.202717E-01    1.297034E-07    7.337067E-07    3.365190E-06
     1211    1.2110E-06    1.082445E+00    1.202717E-01    1.297034E-07    7.337084E-07    3.365188E-06
     1212    1.2120E-06    1.082445E+00    1.202717E-01    1.297033E-07    7.337100E-07    3.365187E-06
     1213    1.2130E-06    1.082445E+00    1.202717E-01    1.297032E-07    7.337117E-07    3.365185E-06
     1214    1.2140E-06    1.082445E+00    1.202717E-01    1.297032E-07    7.337133E-07    3.365183E-06
     1215    1.2150E-06    1.082445E+00    1.202717E-01    1.297031E-07    7.337150E-07    3.365182E-06
     1216    1.2160E-06    1.082445E+00    1.202717E-01    1.297031E-07    7.337166E-07    3.365180E-06
     1217    1.2170E-06    1.082445E+00    1.202717E-01    1.297030E-07    7.337182E-07    3.365179E-06
     1218    1.2180E-06    1.082445E+00    1.202717E-01    1.297029E-07    7.337199E-07    3.365177E-06
     1219    1.2190E-06    1.082445E+00    1.202717E-01    1.297029E-07    7.337215E-07    3.365176E-06
     1220    1.2200E-06    1.082445E+00    1.202717E-01    1.297028E-07    7.337231E-07    3.365174E-06
     1221    1.2210E-06    1.082445E+00    1.202717E-01    1.297028E-07    7.337246E-07    3.365173E-06
     1222    1.2220E-06    1.082445E+00    1.202717E-01    1.297027E-07    7.337262E-07    3.365171E-06
     1223    1.2230E-06    1.082445E+00    1.202717E-01    1.297026E-07    7.337278E-07    3.365170E-06
     1224    1.2240E-06    1.082445E+00    1.202717E-01    1.297026E-07    7.337294E-07    3.365168E-06
     1225    1.2250E-06    1.082445E+00    1.202717E-01    1.297025E-07    7.337309E-07    3.365167E-06
     1226    1.2260E-06    1.082445E+00    1.202717E-01    1.297025E-07    7.337325E-07    3.365165E-06
     1227    1.2270E-06    1.082445E+00    1.202717E-01    1.297024E-07    7.337340E-07    3.365164E-06
     1228    1.2280E-06    1.082445E+00    1.202717E-01    1.297024E-07    7.337355E-07    3.365162E-06
     1229    1.2290E-06    1.082445E+00    1.202717E-01    1.297023E-07    7.337371E-07    3.365161E-06
     1230    1.2300E-06    1.082445E+00    1.202717E-01    1.297022E-07    7.337386E-07    3.365159E-06
     1231    1.2310E-06    1.082445E+00    1.202717E-01    1.297022E-07    7.337401E-07    3.365158E-06
     1232    1.2320E-06    1.082445E+00    1.202717E-01    1.297021E-07    7.337416E-07    3.365156E-06
     1233    1.2330E-06    1.082445E+00    1.202717E-01    1.297021E-07    7.337431E-07    3.365155E-06
     1234    1.2340E-06    1.082445E+00    1.202717E-01    1.297020E-07    7.337446E-07    3.365153E-06
     1235    1.2350E-06    1.082445E+00    1.202717E-01    1.297020E-07    7.337460E-07    3.365152E-06
     1236    1.2360E-06    1.082445E+00    1.202717E-01    1.297019E-07    7.337475E-07    3.365151E-06
     1237    1.2370E-06    1.082445E+00    1.202717E-01    1.297019E-07    7.337490E-07    3.365149E-06
     1238    1.2380E-06    1.082445E+00    1.202717E-01    1.297018E-07    7.337504E-07    3.365148E-06
     1239    1.2390E-06    1.082445E+00    1.202717E-01    1.297018E-07    7.337519E-07    3.365146E-06
     1240    1.2400E-06    1.082445E+00    1.202717E-01    1.297017E-07    7.337533E-07    3.365145E-06
     1241    1.2410E-06    1.082445E+00    1.202717E-01    1.297017E-07    7.337547E-07    3.365144E-06
     1242    1.2420E-06    1.082445E+00    1.202717E-01    1.297016E-07    7.337562E-07    3.365142E-06
     1243    1.2430E-06    1.082445E+00    1.202717E-01    1.297016E-07    7.337576E-07    3.365141E-06
     1244    1.2440E-06    1.082445E+00    1.202717E-01    1.297015E-07    7.337590E-07    3.365140E-06
     1245    1.2450E-06    1.082445E+00    1.202717E-01    1.297014E-07    7.337604E-07    3.365138E-06
     1246    1.2460E-06    1.082445E+00    1.202717E-01    1.297014E-07    7.337618E-07    3.365137E-06
     1247    1.2470E-06    1.082445E+00    1.202717E-01    1.297013E-07    7.337632E-07    3.365135E-06
     1248    1.2480E-06    1.082445E+00    1.202717E-01    1.297013E-07    7.337646E-07    3.365134E-06
     1249    1.2490E-06    1.082445E+00    1.202717E-01    1.297012E-07    7.337659E-07    3.365133E-06
     1250    1.2500E-06    1.082445E+00    1.202717E-01    1.297012E-07    7.337673E-07    3.365132E-06
     1251    1.2510E-06    1.082445E+00    1.202717E-01    1.297011E-07    7.337687E-07    3.365130E-06
     1252    1.2520E-06    1.082445E+00    1.202717E-01    1.297011E-07    7.337700E-07    3.365129E-06
     1253    1.2530E-06    1.082445E+00    1.202717E-01    1.297010E-07    7.337713E-07    3.365128E-06
     1254    1.2540E-06    1.082445E+00    1.202717E-01    1.297010E-07    7.337727E-07    3.365126E-06
     1255    1.2550E-06    1.082445E+00    1.202717E-01    1.297009E-07    7.337740E-07    3.365125E-06
     1256    1.2560E-06    1.082445E+00    1.202717E-01    1.297009E-07    7.337753E-07    3.365124E-06
     1257    1.2570E-06    1.082445E+00    1.202717E-01    1.297009E-07    7.337767E-07    3.365122E-06
     1258    1.2580E-06    1.082445E+00    1.202717E-01    1.297008E-07    7.337780E-07    3.365121E-06
     1259    1.2590E-06    1.082445E+00    1.202717E-01    1.297008E-07    7.337793E-07    3.365120E-06
     1260    1.2600E-06    1.082445E+00    1.202717E-01    1.297007E-07    7.337806E-07    3.365119E-06
     1261    1.2610E-06    1.082445E+00    1.202717E-01    1.297007E-07    7.337818E-07    3.365117E-06
     1262    1.2620E-06    1.082445E+00    1.202717E-01    1.297006E-07    7.337831E-07    3.365116E-06
     1263    1.2630E-06    1.082445E+00    1.202717E-01    1.297006E-07    7.337844E-07    3.365115E-06
     1264    1.2640E-06    1.082445E+00    1.202717E-01    1.297005E-07    7.337857E-07    3.365114E-06
     1265    1.2650E-06    1.082445E+00    1.202717E-01    1.297005E-07    7.337869E-07    3.365113E-06
     1266    1.2660E-06    1.082445E+00    1.202717E-01    1.297004E-07    7.337882E-07    3.365111E-06
     1267    1.2670E-06    1.082445E+00    1.202717E-01    1.297004E-07    7.337894E-07    3.365110E-06
     1268    1.2680E-06    1.082445E+00    1.202717E-01    1.297003E-07    7.337907E-07    3.365109E-06
     1269    1.2690E-06    1.082445E+00    1.202717E-01    1.297003E-07    7.337919E-07    3.365108E-06
     1270    1.2700E-06    1.082445E+00    1.202717E-01    1.297002E-07    7.337931E-07    3.365107E-06
     1271    1.2710E-06    1.082445E+00    1.202717E-01    1.297002E-07    7.337944E-07    3.365105E-06
     1272    1.2720E-06    1.082445E+00    1.202717E-01    1.297002E-07    7.337956E-07    3.365104E-06
     1273    1.2730E-06    1.082445E+00    1.202717E-01    1.297001E-07    7.337968E-07    3.365103E-06
     1274    1.2740E-06    1.082445E+00    1.202717E-01    1.297001E-07    7.337980E-07    3.365102E-06
     1275    1.2750E-06    1.082445E+00    1.202717E-01    1.297000E-07    7.337992E-07    3.365101E-06
     1276    1.2760E-06    1.082445E+00    1.202717E-01    1.297000E-07    7.338004E-07    3.365100E-06
     1277    1.2770E-06    1.082445E+00    1.202717E-01    1.296999E-07    7.338016E-07    3.365098E-06
     1278    1.2780E-06    1.082445E+00    1.202717E-01    1.296999E-07    7.338028E-07    3.365097E-06
     1279    1.2790E-06    1.082445E+00    1.202717E-01    1.296999E-07    7.338039E-07    3.365096E-06
     1280    1.2800E-06    1.082445E+00    1.202717E-01    1.296998E-07    7.338051E-07    3.365095E-06
     1281    1.2810E-06    1.082445E+00    1.202717E-01    1.296998E-07    7.338062E-07    3.365094E-06
     1282    1.2820E-06    1.082445E+00    1.202717E-01    1.296997E-07    7.338074E-07    3.365093E-06
     1283    1.2830E-06    1.082445E+00    1.202717E-01    1.296997E-07    7.338086E-07    3.365092E-06
     1284    1.2840E-06    1.082445E+00    1.202717E-01    1.296996E-07    7.338097E-07    3.365091E-06
     1285    1.2850E-06    1.082445E+00    1.202717E-01    1.296996E-07    7.338108E-07    3.365090E-06
     1286    1.2860E-06    1.082445E+00    1.202717E-01    1.296996E-07    7.338120E-07    3.365088E-06
     1287    1.2870E-06    1.082445E+00    1.202717E-01    1.296995E-07    7.338131E-07    3.365087E-06
     1288    1.2880E-06    1.082445E+00    1.202717E-01    1.296995E-07    7.338142E-07    3.365086E-06
     1289    1.2890E-06    1.082445E+00    1.202717E-01    1.296994E-07    7.338153E-07    3.365085E-06
     1290    1.2900E-06    1.082445E+00    1.202717E-01    1.296994E-07    7.338164E-07    3.365084E-06
     1291    1.2910E-06    1.082445E+00    1.202717E-01    1.296994E-07    7.338175E-07    3.365083E-06
     1292    1.2920E-06    1.082445E+00    1.202717E-01    1.296993E-07    7.338186E-07    3.365082E-06
     1293    1.2930E-06    1.082445E+00    1.202717E-01    1.296993E-07    7.338197E-07    3.365081E-06
     1294    1.2940E-06    1.082445E+00    1.202717E-01    1.296992E-07    7.338208E-07    3.365080E-06
     1295    1.2950E-06    1.082445E+00    1.202717E-01    1.296992E-07    7.338219E-07    3.365079E-06
     1296    1.2960E-06    1.082445E+00    1.202717E-01    1.296992E-07    7.338229E-07    3.365078E-06
     1297    1.2970E-06    1.082445E+00    1.202717E-01    1.296991E-07    7.338240E-07    3.365077E-06
     1298    1.2980E-06    1.082445E+00    1.202717E-01    1.296991E-07    7.338251E-07    3.365076E-06
     1299    1.2990E-06    1.082445E+00    1.202717E-01    1.296990E-07    7.338261E-07    3.365075E-06
     1300    1.3000E-06    1.082445E+00    1.202717E-01    1.296990E-07    7.338272E-07    3.365074E-06
     1301    1.3010E-06    1.082445E+00    1.202717E-01    1.296990E-07    7.338282E-07    3.365073E-06
     1302    1.3020E-06    1.082445E+00    1.202717E-01    1.296989E-07    7.338293E-07    3.365072E-06
     1303    1.3030E-06    1.082445E+00    1.202717E-01    1.296989E-07    7.338303E-07    3.365071E-06
     1304    1.3040E-06    1.082445E+00    1.202717E-01    1.296989E-07    7.338313E-07    3.365070E-06
     1305    1.3050E-06    1.082445E+00    1.202717E-01    1.296988E-07    7.338323E-07    3.365069E-06
     1306    1.3060E-06    1.082445E+00    1.202717E-01    1.296988E-07    7.338334E-07    3.365068E-06
     1307    1.3070E-06    1.082445E+00    1.202717E-01    1.296987E-07    7.338344E-07    3.365067E-06
     1308    1.3080E-06    1.082445E+00    1.202717E-01    1.296987E-07    7.338354E-07    3.365066E-06
     1309    1.3090E-06    1.082445E+00    1.202717E-01    1.296987E-07    7.338364E-07    3.365065E-06
     1310    1.3100E-06    1.082445E+00    1.202717E-01    1.296986E-07    7.338374E-07    3.365064E-06
     1311    1.3110E-06    1.082445E+00    1.202717E-01    1.296986E-07    7.338384E-07    3.365063E-06
     1312    1.3120E-06    1.082445E+00    1.202717E-01    1.296986E-07    7.338394E-07    3.365062E-06
     1313    1.3130E-06    1.082445E+00    1.202717E-01    1.296985E-07    7.338403E-07    3.365061E-06
     1314    1.3140E-06    1.082445E+00    1.202717E-01    1.296985E-07    7.338413E-07    3.365060E-06
     1315    1.3150E-06    1.082445E+00    1.202717E-01    1.296984E-07    7.338423E-07    3.365059E-06
     1316    1.3160E-06    1.082445E+00    1.202717E-01    1.296984E-07    7.338432E-07    3.365058E-06
     1317    1.3170E-06    1.082445E+00    1.202717E-01    1.296984E-07    7.338442E-07    3.365057E-06
     1318    1.3180E-06    1.082445E+00    1.202717E-01    1.296983E-07    7.338452E-07    3.365056E-06
     1319    1.3190E-06    1.082445E+00    1.202717E-01    1.296983E-07    7.338461E-07    3.365056E-06
     1320    1.3200E-06    1.082445E+00    1.202717E-01    1.296983E-07    7.338471E-07    3.365055E-06
     1321    1.3210E-06    1.082445E+00    1.202717E-01    1.296982E-07    7.338480E-07    3.365054E-06
     1322    1.3220E-06    1.082445E+00    1.202717E-01    1.296982E-07    7.338489E-07    3.365053E-06
     1323    1.3230E-06    1.082445E+00    1.202717E-01    1.296982E-07    7.338499E-07    3.365052E-06
     1324    1.3240E-06    1.082445E+00    1.202717E-01    1.296981E-07    7.338508E-07    3.365051E-06
     1325    1.3250E-06    1.082445E+00    1.202717E-01    1.296981E-07    7.338517E-07    3.365050E-06
     1326    1.3260E-06    1.082445E+00    1.202717E-01    1.296981E-07    7.338526E-07    3.365049E-06
     1327    1.3270E-06    1.082445E+00    1.202717E-01    1.296980E-07    7.338535E-07    3.365048E-06
     1328    1.3280E-06    1.082445E+00    1.202717E-01    1.296980E-07    7.338544E-07    3.365048E-06
     1329    1.3290E-06    1.082445E+00    1.202717E-01    1.296980E-07    7.338554E-07    3.365047E-06
     1330    1.3300E-06    1.082445E+00    1.202717E-01    1.296979E-07    7.338562E-07    3.365046E-06
     1331    1.3310E-06    1.082445E+00    1.202717E-01    1.296979E-07    7.338571E-07    3.365045E-06
     1332    1.3320E-06    1.082445E+00    1.202717E-01    1.296979E-07    7.338580E-07    3.365044E-06
     1333    1.3330E-06    1.082445E+00    1.202717E-01    1.296978E-07    7.338589E-07    3.365043E-06
     1334    1.3340E-06    1.082445E+00    1.202717E-01    1.296978E-07    7.338598E-07    3.365042E-06
     1335    1.3350E-06    1.082445E+00    1.202717E-01    1.296978E-07    7.338607E-07    3.365042E-06
     1336    1.3360E-06    1.082445E+00    1.202717E-01    1.296977E-07    7.338615E-07    3.365041E-06
     1337    1.3370E-06    1.082445E+00    1.202717E-01    1.296977E-07    7.338624E-07    3.365040E-06
     1338    1.3380E-06    1.082445E+00    1.202717E-01    1.296977E-07    7.338633E-07    3.365039E-06
     1339    1.3390E-06    1.082445E+00    1.202717E-01    1.296976E-07    7.338641E-07    3.365038E-06
     1340    1.3400E-06    1.082445E+00    1.202717E-01    1.296976E-07    7.338650E-07    3.365037E-06
     1341    1.3410E-06    1.082445E+00    1.202717E-01    1.296976E-07    7.338658E-07    3.365037E-06
     1342    1.3420E-06    1.082445E+00    1.202717E-01    1.296976E-07    7.338667E-07    3.365036E-06
     1343    1.3430E-06    1.082445E+00    1.202717E-01    1.296975E-07    7.338675E-07    3.365035E-06
     1344    1.3440E-06    1.082445E+00    1.202717E-01    1.296975E-07    7.338683E-07    3.365034E-06
     1345    1.3450E-06    1.082445E+00    1.202717E-01    1.296975E-07    7.338692E-07    3.365033E-06
     1346    1.3460E-06    1.082445E+00    1.202717E-01    1.296974E-07    7.338700E-07    3.365033E-06
     1347    1.3470E-06    1.082445E+00    1.202717E-01    1.296974E-07    7.338708E-07    3.365032E-06
     1348    1.3480E-06    1.082445E+00    1.202717E-01    1.296974E-07    7.338716E-07    3.365031E-06
     1349    1.3490E-06    1.082445E+00    1.202717E-01    1.296973E-07    7.338724E-07    3.365030E-06
     1350    1.3500E-06    1.082445E+00    1.202717E-01    1.296973E-07    7.338732E-07    3.365029E-06
     1351    1.3510E-06    1.082445E+00    1.202717E-01    1.296973E-07    7.338740E-07    3.365029E-06
     1352    1.3520E-06    1.082445E+00    1.202717E-01    1.296973E-07    7.338748E-07    3.365028E-06
     1353    1.3530E-06    1.082445E+00    1.202717E-01    1.296972E-07    7.338756E-07    3.365027E-06
     1354    1.3540E-06    1.082445E+00    1.202717E-01    1.296972E-07    7.338764E-07    3.365026E-06
     1355    1.3550E-06    1.082445E+00    1.202717E-01    1.296972E-07    7.338772E-07    3.365026E-06
     1356    1.3560E-06    1.082445E+00    1.202717E-01    1.296971E-07    7.338780E-07    3.365025E-06
     1357    1.3570E-06    1.082445E+00    1.202717E-01    1.296971E-07    7.338788E-07    3.365024E-06
     1358    1.3580E-06    1.082445E+00    1.202717E-01    1.296971E-07    7.338795E-07    3.365023E-06
     1359    1.3590E-06    1.082445E+00    1.202717E-01    1.296971E-07    7.338803E-07    3.365023E-06
     1360    1.3600E-06    1.082445E+00    1.202717E-01    1.296970E-07    7.338811E-07    3.365022E-06
     1361    1.3610E-06    1.082445E+00    1.202717E-01    1.296970E-07    7.338818E-07    3.365021E-06
     1362    1.3620E-06    1.082445E+00    1.202717E-01    1.296970E-07    7.338826E-07    3.365020E-06
     1363    1.3630E-06    1.082445E+00    1.202717E-01    1.296969E-07    7.338834E-07    3.365020E-06
     1364    1.3640E-06    1.082445E+00    1.202717E-01    1.296969E-07    7.338841E-07    3.365019E-06
     1365    1.3650E-06    1.082445E+00    1.202717E-01    1.296969E-07    7.338849E-07    3.365018E-06
     1366    1.3660E-06    1.082445E+00    1.202717E-01    1.296969E-07    7.338856E-07    3.365018E-06
     1367    1.3670E-06    1.082445E+00    1.202717E-01    1.296968E-07    7.338863E-07    3.365017E-06
     1368    1.3680E-06    1.082445E+00    1.202717E-01    1.296968E-07    7.338871E-07    3.365016E-06
     1369    1.3690E-06    1.082445E+00    1.202717E-01    1.296968E-07    7.338878E-07    3.365015E-06
     1370    1.3700E-06    1.082445E+00    1.202717E-01    1.296968E-07    7.338885E-07    3.365015E-06
     1371    1.3710E-06    1.082445E+00    1.202717E-01    1.296967E-07    7.338893E-07    3.365014E-06
     1372    1.3720E-06    1.082445E+00    1.202717E-01    1.296967E-07    7.338900E-07    3.365013E-06
     1373    1.3730E-06    1.082445E+00    1.202717E-01    1.296967E-07    7.338907E-07    3.365013E-06
     1374    1.3740E-06    1.082445E+00    1.202717E-01    1.296966E-07    7.338914E-07    3.365012E-06
     1375    1.3750E-06    1.082445E+00    1.202717E-01    1.296966E-07    7.338921E-07    3.365011E-06
     1376    1.3760E-06    1.082445E+00    1.202717E-01    1.296966E-07    7.338928E-07    3.365011E-06
     1377    1.3770E-06    1.082445E+00    1.202717E-01    1.296966E-07    7.338935E-07    3.365010E-06
     1378    1.3780E-06    1.082445E+00    1.202717E-01    1.296965E-07    7.338942E-07    3.365009E-06
     1379    1.3790E-06    1.082445E+00    1.202717E-01    1.296965E-07    7.338949E-07    3.365009E-06
     1380    1.3800E-06    1.082445E+00    1.202717E-01    1.296965E-07    7.338956E-07    3.365008E-06
     1381    1.3810E-06    1.082445E+00    1.202717E-01    1.296965E-07    7.338963E-07    3.365007E-06
     1382    1.3820E-06    1.082445E+00    1.202717E-01    1.296964E-07    7.338970E-07    3.365007E-06
     1383    1.3830E-06    1.082445E+00    1.202717E-01    1.296964E-07    7.338976E-07    3.365006E-06
     1384    1.3840E-06    1.082445E+00    1.202717E-01    1.296964E-07    7.338983E-07    3.365005E-06
     1385    1.3850E-06    1.082445E+00    1.202717E-01    1.296964E-07    7.338990E-07    3.365005E-06
     1386    1.3860E-06    1.082445E+00    1.202717E-01    1.296963E-07    7.338997E-07    3.365004E-06
     1387    1.3870E-06    1.082445E+00    1.202717E-01    1.296963E-07    7.339003E-07    3.365003E-06
     1388    1.3880E-06    1.082445E+00    1.202717E-01    1.296963E-07    7.339010E-07    3.365003E-06
     1389    1.3890E-06    1.082445E+00    1.202717E-01    1.296963E-07    7.339017E-07    3.365002E-06
     1390    1.3900E-06    1.082445E+00    1.202717E-01    1.296963E-07    7.339023E-07    3.365001E-06
     1391    1.3910E-06    1.082445E+00    1.202717E-01    1.296962E-07    7.339030E-07    3.365001E-06
     1392    1.3920E-06    1.082445E+00    1.202717E-01    1.296962E-07    7.339036E-07    3.365000E-06
     1393    1.3930E-06    1.082445E+00    1.202717E-01    1.296962E-07    7.339043E-07    3.365000E-06
     1394    1.3940E-06    1.082445E+00    1.202717E-01    1.296962E-07    7.339049E-07    3.364999E-06
     1395    1.3950E-06    1.082445E+00    1.202717E-01    1.296961E-07    7.339055E-07    3.364998E-06
     1396    1.3960E-06    1.082445E+00    1.202717E-01    1.296961E-07    7.339062E-07    3.364998E-06
     1397    1.3970E-06    1.082445E+00    1.202717E-01    1.296961E-07    7.339068E-07    3.364997E-06
     1398    1.3980E-06    1.082445E+00    1.202717E-01    1.296961E-07    7.339074E-07    3.364997E-06
     1399    1.3990E-06    1.082445E+00    1.202717E-01    1.296960E-07    7.339080E-07    3.364996E-06
     1400    1.4000E-06    1.082445E+00    1.202717E-01    1.296960E-07    7.339087E-07    3.364995E-06
     1401    1.4010E-06    1.082445E+00    1.202717E-01    1.296960E-07    7.339093E-07    3.364995E-06
     1402    1.4020E-06    1.082445E+00    1.202717E-01    1.296960E-07    7.339099E-07    3.364994E-06
     1403    1.4030E-06    1.082445E+00    1.202717E-01    1.296959E-07    7.339105E-07    3.364994E-06
     1404    1.4040E-06    1.082445E+00    1.202717E-01    1.296959E-07    7.339111E-07    3.364993E-06
     1405    1.4050E-06    1.082445E+00    1.202717E-01    1.296959E-07    7.339117E-07    3.364992E-06
     1406    1.4060E-06    1.082445E+00    1.202717E-01    1.296959E-07    7.339123E-07    3.364992E-06
     1407    1.4070E-06    1.082445E+00    1.202717E-01    1.296959E-07    7.339129E-07    3.364991E-06
     1408    1.4080E-06    1.082445E+00    1.202717E-01    1.296958E-07    7.339135E-07    3.364991E-06
     1409    1.4090E-06    1.082445E+00    1.202717E-01    1.296958E-07    7.339141E-07    3.364990E-06
     1410    1.4100E-06    1.082445E+00    1.202717E-01    1.296958E-07    7.339147E-07    3.364989E-06
     1411    1.4110E-06    1.082445E+00    1.202717E-01    1.296958E-07    7.339153E-07    3.364989E-06
     1412    1.4120E-06    1.082445E+00    1.202717E-01    1.296958E-07    7.339159E-07    3.364988E-06
     1413    1.4130E-06    1.082445E+00    1.202717E-01    1.296957E-07    7.339165E-07    3.364988E-06
     1414    1.4140E-06    1.082445E+00    1.202717E-01    1.296957E-07    7.339170E-07    3.364987E-06
     1415    1.4150E-06    1.082445E+00    1.202717E-01    1.296957E-07    7.339176E-07    3.364987E-06
     1416    1.4160E-06    1.082445E+00    1.202717E-01    1.296957E-07    7.339182E-07    3.364986E-06
     1417    1.4170E-06    1.082445E+00    1.202717E-01    1.296956E-07    7.339187E-07    3.364986E-06
     1418    1.4180E-06    1.082445E+00    1.202717E-01    1.296956E-07    7.339193E-07    3.364985E-06
     1419    1.4190E-06    1.082445E+00    1.202717E-01    1.296956E-07    7.339199E-07    3.364985E-06
     1420    1.4200E-06    1.082445E+00    1.202717E-01    1.296956E-07    7.339204E-07    3.364984E-06
     1421    1.4210E-06    1.082445E+00    1.202717E-01    1.296956E-07    7.339210E-07    3.364983E-06
     1422    1.4220E-06    1.082445E+00    1.202717E-01    1.296955E-07    7.339215E-07    3.364983E-06
     1423    1.4230E-06    1.082445E+00    1.202717E-01    1.296955E-07    7.339221E-07    3.364982E-06
     1424    1.4240E-06    1.082445E+00    1.202717E-01    1.296955E-07    7.339226E-07    3.364982E-06
     1425    1.4250E-06    1.082445E+00    1.202717E-01    1.296955E-07    7.339232E-07    3.364981E-06
     1426    1.4260E-06    1.082445E+00    1.202717E-01    1.296955E-07    7.339237E-07    3.364981E-06
     1427    1.4270E-06    1.082445E+00    1.202717E-01    1.296954E-07    7.339243E-07    3.364980E-06
     1428    1.4280E-06    1.082445E+00    1.202717E-01    1.296954E-07    7.339248E-07    3.364980E-06
     1429    1.4290E-06    1.082445E+00    1.202717E-01    1.296954E-07    7.339253E-07    3.364979E-06
     1430    1.4300E-06    1.082445E+00    1.202717E-01    1.296954E-07    7.339259E-07    3.364979E-06
     1431    1.4310E-06    1.082445E+00    1.202717E-01    1.296954E-07    7.339264E-07    3.364978E-06
     1432    1.4320E-06    1.082445E+00    1.202717E-01    1.296953E-07    7.339269E-07    3.364978E-06
     1433    1.4330E-06    1.082445E+00    1.202717E-01    1.296953E-07    7.339274E-07    3.364977E-06
     1434    1.4340E-06    1.082445E+00    1.202717E-01    1.296953E-07    7.339280E-07    3.364977E-06
     1435    1.4350E-06    1.082445E+00    1.202717E-01    1.296953E-07    7.339285E-07    3.364976E-06
     1436    1.4360E-06    1.082445E+00    1.202717E-01    1.296953E-07    7.339290E-07    3.364976E-06
     1437    1.4370E-06    1.082445E+00    1.202717E-01    1.296953E-07    7.339295E-07    3.364975E-06
     1438    1.4380E-06    1.082445E+00    1.202717E-01    1.296952E-07    7.339300E-07    3.364975E-06
     1439    1.4390E-06    1.082445E+00    1.202717E-01    1.296952E-07    7.339305E-07    3.364974E-06
     1440    1.4400E-06    1.082445E+00    1.202717E-01    1.296952E-07    7.339310E-07    3.364974E-06
     1441    1.4410E-06    1.082445E+00    1.202717E-01    1.296952E-07    7.339315E-07    3.364973E-06
     1442    1.4420E-06    1.082445E+00    1.202717E-01    1.296952E-07    7.339320E-07    3.364973E-06
     1443    1.4430E-06    1.082445E+00    1.202717E-01    1.296951E-07    7.339325E-07    3.364972E-06
     1444    1.4440E-06    1.082445E+00    1.202717E-01    1.296951E-07    7.339330E-07    3.364972E-06
     1445    1.4450E-06    1.082445E+00    1.202717E-01    1.296951E-07    7.339335E-07    3.364971E-06
     1446    1.4460E-06    1.082445E+00    1.202717E-01    1.296951E-07    7.339340E-07    3.364971E-06
     1447    1.4470E-06    1.082445E+00    1.202717E-01    1.296951E-07    7.339345E-07    3.364970E-06
     1448    1.4480E-06    1.082445E+00    1.202717E-01    1.296951E-07    7.339350E-07    3.364970E-06
     1449    1.4490E-06    1.082445E+00    1.202717E-01    1.296950E-07    7.339354E-07    3.364970E-06
     1450    1.4500E-06    1.082445E+00    1.202717E-01    1.296950E-07    7.339359E-07    3.364969E-06
     1451    1.4510E-06    1.082445E+00    1.202717E-01    1.296950E-07    7.339364E-07    3.364969E-06
     1452    1.4520E-06    1.082445E+00    1.202717E-01    1.296950E-07    7.339369E-07    3.364968E-06
     1453    1.4530E-06    1.082445E+00    1.202717E-01    1.296950E-07    7.339373E-07    3.364968E-06
     1454    1.4540E-06    1.082445E+00    1.202717E-01    1.296949E-07    7.339378E-07    3.364967E-06
     1455    1.4550E-06    1.082445E+00    1.202717E-01    1.296949E-07    7.339383E-07    3.364967E-06
     1456    1.4560E-06    1.082445E+00    1.202717E-01    1.296949E-07    7.339387E-07    3.364966E-06
     1457    1.4570E-06    1.082445E+00    1.202717E-01    1.296949E-07    7.339392E-07    3.364966E-06
     1458    1.4580E-06    1.082445E+00    1.202717E-01    1.296949E-07    7.339397E-07    3.364965E-06
     1459    1.4590E-06    1.082445E+00    1.202717E-01    1.296949E-07    7.339401E-07    3.364965E-06
     1460    1.4600E-06    1.082445E+00    1.202717E-01    1.296948E-07    7.339406E-07    3.364965E-06
