iteration          time             xO2              xO          xE(s1)          xO(s1)
     6340    6.3400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6350    6.3500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6360    6.3600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6370    6.3700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6380    6.3800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6390    6.3900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6400    6.4000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6410    6.4100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6420    6.4200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6430    6.4300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6440    6.4400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6450    6.4500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6460    6.4600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6470    6.4700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6480    6.4800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6490    6.4900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6500    6.5000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6510    6.5100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6520    6.5200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6530    6.5300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6540    6.5400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6550    6.5500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6560    6.5600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6570    6.5700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6580    6.5800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6590    6.5900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6600    6.6000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6610    6.6100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6620    6.6200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6630    6.6300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6640    6.6400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6650    6.6500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6660    6.6600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6670    6.6700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6680    6.6800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6690    6.6900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6700    6.7000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6710    6.7100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6720    6.7200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6730    6.7300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6740    6.7400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6750    6.7500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6760    6.7600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6770    6.7700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6780    6.7800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6790    6.7900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6800    6.8000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6810    6.8100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6820    6.8200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6830    6.8300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6840    6.8400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6850    6.8500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6860    6.8600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6870    6.8700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6880    6.8800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6890    6.8900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6900    6.9000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6910    6.9100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6920    6.9200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6930    6.9300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6940    6.9400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6950    6.9500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6960    6.9600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6970    6.9700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6980    6.9800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     6990    6.9900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7000    7.0000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7010    7.0100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7020    7.0200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7030    7.0300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7040    7.0400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7050    7.0500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7060    7.0600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7070    7.0700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7080    7.0800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7090    7.0900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7100    7.1000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7110    7.1100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7120    7.1200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7130    7.1300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7140    7.1400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7150    7.1500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7160    7.1600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7170    7.1700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7180    7.1800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7190    7.1900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7200    7.2000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7210    7.2100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7220    7.2200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7230    7.2300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7240    7.2400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7250    7.2500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7260    7.2600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7270    7.2700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7280    7.2800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7290    7.2900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7300    7.3000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7310    7.3100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7320    7.3200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7330    7.3300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7340    7.3400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7350    7.3500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7360    7.3600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7370    7.3700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7380    7.3800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7390    7.3900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7400    7.4000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7410    7.4100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7420    7.4200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7430    7.4300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7440    7.4400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7450    7.4500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7460    7.4600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7470    7.4700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7480    7.4800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7490    7.4900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7500    7.5000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7510    7.5100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7520    7.5200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7530    7.5300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7540    7.5400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7550    7.5500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7560    7.5600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7570    7.5700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7580    7.5800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7590    7.5900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7600    7.6000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7610    7.6100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7620    7.6200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7630    7.6300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7640    7.6400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7650    7.6500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7660    7.6600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7670    7.6700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7680    7.6800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7690    7.6900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7700    7.7000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7710    7.7100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7720    7.7200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7730    7.7300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7740    7.7400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7750    7.7500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7760    7.7600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7770    7.7700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7780    7.7800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7790    7.7900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7800    7.8000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7810    7.8100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7820    7.8200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7830    7.8300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7840    7.8400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7850    7.8500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7860    7.8600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7870    7.8700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7880    7.8800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7890    7.8900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7900    7.9000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7910    7.9100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7920    7.9200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7930    7.9300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7940    7.9400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7950    7.9500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7960    7.9600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7970    7.9700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7980    7.9800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     7990    7.9900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8000    8.0000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8010    8.0100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8020    8.0200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8030    8.0300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8040    8.0400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8050    8.0500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8060    8.0600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8070    8.0700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8080    8.0800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8090    8.0900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8100    8.1000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8110    8.1100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8120    8.1200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8130    8.1300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8140    8.1400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8150    8.1500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8160    8.1600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8170    8.1700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8180    8.1800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8190    8.1900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8200    8.2000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8210    8.2100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8220    8.2200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8230    8.2300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8240    8.2400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8250    8.2500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8260    8.2600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8270    8.2700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8280    8.2800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8290    8.2900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8300    8.3000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8310    8.3100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8320    8.3200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8330    8.3300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8340    8.3400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8350    8.3500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8360    8.3600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8370    8.3700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8380    8.3800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8390    8.3900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8400    8.4000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8410    8.4100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8420    8.4200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8430    8.4300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8440    8.4400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8450    8.4500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8460    8.4600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8470    8.4700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8480    8.4800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8490    8.4900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8500    8.5000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8510    8.5100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8520    8.5200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8530    8.5300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8540    8.5400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8550    8.5500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8560    8.5600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8570    8.5700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8580    8.5800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8590    8.5900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8600    8.6000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8610    8.6100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8620    8.6200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8630    8.6300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8640    8.6400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8650    8.6500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8660    8.6600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8670    8.6700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8680    8.6800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8690    8.6900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8700    8.7000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8710    8.7100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8720    8.7200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8730    8.7300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8740    8.7400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8750    8.7500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8760    8.7600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8770    8.7700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8780    8.7800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8790    8.7900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8800    8.8000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8810    8.8100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8820    8.8200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8830    8.8300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8840    8.8400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8850    8.8500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8860    8.8600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8870    8.8700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8880    8.8800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8890    8.8900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8900    8.9000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8910    8.9100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8920    8.9200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8930    8.9300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8940    8.9400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8950    8.9500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8960    8.9600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8970    8.9700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8980    8.9800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     8990    8.9900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9000    9.0000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9010    9.0100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9020    9.0200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9030    9.0300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9040    9.0400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9050    9.0500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9060    9.0600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9070    9.0700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9080    9.0800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9090    9.0900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9100    9.1000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9110    9.1100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9120    9.1200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9130    9.1300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9140    9.1400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9150    9.1500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9160    9.1600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9170    9.1700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9180    9.1800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9190    9.1900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9200    9.2000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9210    9.2100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9220    9.2200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9230    9.2300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9240    9.2400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9250    9.2500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9260    9.2600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9270    9.2700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9280    9.2800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9290    9.2900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9300    9.3000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9310    9.3100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9320    9.3200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9330    9.3300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9340    9.3400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9350    9.3500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9360    9.3600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9370    9.3700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9380    9.3800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9390    9.3900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9400    9.4000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9410    9.4100E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9420    9.4200E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9430    9.4300E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9440    9.4400E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9450    9.4500E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9460    9.4600E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9470    9.4700E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9480    9.4800E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9490    9.4900E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
     9500    9.5000E-05    1.082445E+00    1.202717E-01    2.611152E-07    7.238885E-06
