iteration          time             xN2             xO2             xNO              xN              xO          xE(s1)          xN(s1)          xO(s1)
     1713    3.4260E-05    9.501462E-01    2.525679E-01    1.334060E-15    1.226261E-15    1.012926E-07    2.442526E-06    8.927266E-16    5.057474E-06
     1714    3.4280E-05    9.501462E-01    2.525679E-01    1.334159E-15    1.226274E-15    1.013697E-07    2.441930E-06    8.926251E-16    5.058070E-06
     1715    3.4300E-05    9.501462E-01    2.525679E-01    1.334257E-15    1.226287E-15    1.014467E-07    2.441335E-06    8.925235E-16    5.058665E-06
     1716    3.4320E-05    9.501462E-01    2.525679E-01    1.334356E-15    1.226299E-15    1.015238E-07    2.440741E-06    8.924220E-16    5.059259E-06
     1717    3.4340E-05    9.501462E-01    2.525679E-01    1.334455E-15    1.226312E-15    1.016009E-07    2.440148E-06    8.923204E-16    5.059852E-06
     1718    3.4360E-05    9.501462E-01    2.525679E-01    1.334554E-15    1.226325E-15    1.016780E-07    2.439555E-06    8.922189E-16    5.060445E-06
     1719    3.4380E-05    9.501462E-01    2.525679E-01    1.334653E-15    1.226338E-15    1.017551E-07    2.438964E-06    8.921173E-16    5.061036E-06
     1720    3.4400E-05    9.501462E-01    2.525679E-01    1.334752E-15    1.226350E-15    1.018322E-07    2.438372E-06    8.920158E-16    5.061628E-06
     1721    3.4420E-05    9.501462E-01    2.525679E-01    1.334851E-15    1.226363E-15    1.019093E-07    2.437782E-06    8.919142E-16    5.062218E-06
     1722    3.4440E-05    9.501462E-01    2.525679E-01    1.334950E-15    1.226376E-15    1.019864E-07    2.437192E-06    8.918127E-16    5.062808E-06
     1723    3.4460E-05    9.501462E-01    2.525679E-01    1.335049E-15    1.226389E-15    1.020635E-07    2.436603E-06    8.917111E-16    5.063397E-06
     1724    3.4480E-05    9.501462E-01    2.525679E-01    1.335148E-15    1.226401E-15    1.021406E-07    2.436015E-06    8.916095E-16    5.063985E-06
     1725    3.4500E-05    9.501462E-01    2.525679E-01    1.335246E-15    1.226414E-15    1.022178E-07    2.435428E-06    8.915080E-16    5.064572E-06
     1726    3.4520E-05    9.501462E-01    2.525679E-01    1.335345E-15    1.226427E-15    1.022949E-07    2.434841E-06    8.914064E-16    5.065159E-06
     1727    3.4540E-05    9.501462E-01    2.525679E-01    1.335444E-15    1.226440E-15    1.023721E-07    2.434255E-06    8.913048E-16    5.065745E-06
     1728    3.4560E-05    9.501462E-01    2.525679E-01    1.335543E-15    1.226452E-15    1.024492E-07    2.433669E-06    8.912032E-16    5.066331E-06
     1729    3.4580E-05    9.501462E-01    2.525679E-01    1.335642E-15    1.226465E-15    1.025264E-07    2.433084E-06    8.911016E-16    5.066916E-06
     1730    3.4600E-05    9.501462E-01    2.525679E-01    1.335741E-15    1.226478E-15    1.026036E-07    2.432500E-06    8.910000E-16    5.067500E-06
     1731    3.4620E-05    9.501462E-01    2.525679E-01    1.335840E-15    1.226491E-15    1.026808E-07    2.431917E-06    8.908984E-16    5.068083E-06
     1732    3.4640E-05    9.501462E-01    2.525679E-01    1.335939E-15    1.226503E-15    1.027579E-07    2.431335E-06    8.907968E-16    5.068665E-06
     1733    3.4660E-05    9.501462E-01    2.525679E-01    1.336038E-15    1.226516E-15    1.028351E-07    2.430753E-06    8.906952E-16    5.069247E-06
     1734    3.4680E-05    9.501462E-01    2.525679E-01    1.336137E-15    1.226529E-15    1.029123E-07    2.430172E-06    8.905936E-16    5.069828E-06
     1735    3.4700E-05    9.501462E-01    2.525679E-01    1.336235E-15    1.226542E-15    1.029896E-07    2.429591E-06    8.904920E-16    5.070409E-06
     1736    3.4720E-05    9.501462E-01    2.525679E-01    1.336334E-15    1.226554E-15    1.030668E-07    2.429011E-06    8.903904E-16    5.070989E-06
     1737    3.4740E-05    9.501462E-01    2.525679E-01    1.336433E-15    1.226567E-15    1.031440E-07    2.428432E-06    8.902888E-16    5.071568E-06
     1738    3.4760E-05    9.501462E-01    2.525679E-01    1.336532E-15    1.226580E-15    1.032212E-07    2.427854E-06    8.901872E-16    5.072146E-06
     1739    3.4780E-05    9.501462E-01    2.525679E-01    1.336631E-15    1.226593E-15    1.032985E-07    2.427276E-06    8.900856E-16    5.072724E-06
     1740    3.4800E-05    9.501462E-01    2.525679E-01    1.336730E-15    1.226605E-15    1.033757E-07    2.426699E-06    8.899839E-16    5.073301E-06
     1741    3.4820E-05    9.501462E-01    2.525679E-01    1.336829E-15    1.226618E-15    1.034530E-07    2.426123E-06    8.898823E-16    5.073877E-06
     1742    3.4840E-05    9.501462E-01    2.525679E-01    1.336928E-15    1.226631E-15    1.035302E-07    2.425548E-06    8.897807E-16    5.074452E-06
     1743    3.4860E-05    9.501462E-01    2.525679E-01    1.337027E-15    1.226643E-15    1.036075E-07    2.424973E-06    8.896790E-16    5.075027E-06
     1744    3.4880E-05    9.501462E-01    2.525679E-01    1.337126E-15    1.226656E-15    1.036848E-07    2.424399E-06    8.895774E-16    5.075601E-06
     1745    3.4900E-05    9.501462E-01    2.525679E-01    1.337224E-15    1.226669E-15    1.037621E-07    2.423825E-06    8.894758E-16    5.076175E-06
     1746    3.4920E-05    9.501462E-01    2.525679E-01    1.337323E-15    1.226682E-15    1.038394E-07    2.423252E-06    8.893741E-16    5.076748E-06
     1747    3.4940E-05    9.501462E-01    2.525679E-01    1.337422E-15    1.226694E-15    1.039167E-07    2.422680E-06    8.892725E-16    5.077320E-06
     1748    3.4960E-05    9.501462E-01    2.525679E-01    1.337521E-15    1.226707E-15    1.039940E-07    2.422109E-06    8.891708E-16    5.077891E-06
     1749    3.4980E-05    9.501462E-01    2.525679E-01    1.337620E-15    1.226720E-15    1.040713E-07    2.421538E-06    8.890692E-16    5.078462E-06
     1750    3.5000E-05    9.501462E-01    2.525679E-01    1.337719E-15    1.226732E-15    1.041486E-07    2.420968E-06    8.889675E-16    5.079032E-06
     1751    3.5020E-05    9.501462E-01    2.525679E-01    1.337818E-15    1.226745E-15    1.042260E-07    2.420399E-06    8.888658E-16    5.079601E-06
     1752    3.5040E-05    9.501462E-01    2.525679E-01    1.337917E-15    1.226758E-15    1.043033E-07    2.419830E-06    8.887642E-16    5.080170E-06
     1753    3.5060E-05    9.501462E-01    2.525679E-01    1.338016E-15    1.226771E-15    1.043806E-07    2.419262E-06    8.886625E-16    5.080738E-06
     1754    3.5080E-05    9.501462E-01    2.525679E-01    1.338115E-15    1.226783E-15    1.044580E-07    2.418695E-06    8.885609E-16    5.081305E-06
     1755    3.5100E-05    9.501462E-01    2.525679E-01    1.338213E-15    1.226796E-15    1.045354E-07    2.418128E-06    8.884592E-16    5.081872E-06
     1756    3.5120E-05    9.501462E-01    2.525679E-01    1.338312E-15    1.226809E-15    1.046127E-07    2.417563E-06    8.883575E-16    5.082437E-06
     1757    3.5140E-05    9.501462E-01    2.525679E-01    1.338411E-15    1.226821E-15    1.046901E-07    2.416997E-06    8.882558E-16    5.083003E-06
     1758    3.5160E-05    9.501462E-01    2.525679E-01    1.338510E-15    1.226834E-15    1.047675E-07    2.416433E-06    8.881542E-16    5.083567E-06
     1759    3.5180E-05    9.501462E-01    2.525679E-01    1.338609E-15    1.226847E-15    1.048449E-07    2.415869E-06    8.880525E-16    5.084131E-06
     1760    3.5200E-05    9.501462E-01    2.525679E-01    1.338708E-15    1.226859E-15    1.049223E-07    2.415306E-06    8.879508E-16    5.084694E-06
     1761    3.5220E-05    9.501462E-01    2.525679E-01    1.338807E-15    1.226872E-15    1.049997E-07    2.414743E-06    8.878491E-16    5.085257E-06
     1762    3.5240E-05    9.501462E-01    2.525679E-01    1.338906E-15    1.226885E-15    1.050771E-07    2.414182E-06    8.877474E-16    5.085818E-06
     1763    3.5260E-05    9.501462E-01    2.525679E-01    1.339005E-15    1.226898E-15    1.051545E-07    2.413621E-06    8.876457E-16    5.086379E-06
     1764    3.5280E-05    9.501462E-01    2.525679E-01    1.339104E-15    1.226910E-15    1.052319E-07    2.413060E-06    8.875440E-16    5.086940E-06
     1765    3.5300E-05    9.501462E-01    2.525679E-01    1.339202E-15    1.226923E-15    1.053093E-07    2.412500E-06    8.874423E-16    5.087500E-06
     1766    3.5320E-05    9.501462E-01    2.525679E-01    1.339301E-15    1.226936E-15    1.053868E-07    2.411941E-06    8.873406E-16    5.088059E-06
     1767    3.5340E-05    9.501462E-01    2.525679E-01    1.339400E-15    1.226948E-15    1.054642E-07    2.411383E-06    8.872389E-16    5.088617E-06
     1768    3.5360E-05    9.501462E-01    2.525679E-01    1.339499E-15    1.226961E-15    1.055417E-07    2.410825E-06    8.871372E-16    5.089175E-06
     1769    3.5380E-05    9.501462E-01    2.525679E-01    1.339598E-15    1.226974E-15    1.056191E-07    2.410268E-06    8.870355E-16    5.089732E-06
     1770    3.5400E-05    9.501462E-01    2.525679E-01    1.339697E-15    1.226986E-15    1.056966E-07    2.409712E-06    8.869338E-16    5.090288E-06
     1771    3.5420E-05    9.501462E-01    2.525679E-01    1.339796E-15    1.226999E-15    1.057741E-07    2.409156E-06    8.868321E-16    5.090844E-06
     1772    3.5440E-05    9.501462E-01    2.525679E-01    1.339895E-15    1.227012E-15    1.058516E-07    2.408601E-06    8.867303E-16    5.091399E-06
     1773    3.5460E-05    9.501462E-01    2.525679E-01    1.339994E-15    1.227024E-15    1.059291E-07    2.408047E-06    8.866286E-16    5.091953E-06
     1774    3.5480E-05    9.501462E-01    2.525679E-01    1.340093E-15    1.227037E-15    1.060066E-07    2.407493E-06    8.865269E-16    5.092507E-06
     1775    3.5500E-05    9.501462E-01    2.525679E-01    1.340191E-15    1.227050E-15    1.060841E-07    2.406940E-06    8.864252E-16    5.093060E-06
     1776    3.5520E-05    9.501462E-01    2.525679E-01    1.340290E-15    1.227062E-15    1.061616E-07    2.406387E-06    8.863235E-16    5.093613E-06
     1777    3.5540E-05    9.501462E-01    2.525679E-01    1.340389E-15    1.227075E-15    1.062391E-07    2.405836E-06    8.862217E-16    5.094164E-06
     1778    3.5560E-05    9.501462E-01    2.525679E-01    1.340488E-15    1.227088E-15    1.063166E-07    2.405285E-06    8.861200E-16    5.094715E-06
     1779    3.5580E-05    9.501462E-01    2.525679E-01    1.340587E-15    1.227100E-15    1.063941E-07    2.404734E-06    8.860183E-16    5.095266E-06
     1780    3.5600E-05    9.501462E-01    2.525679E-01    1.340686E-15    1.227113E-15    1.064717E-07    2.404185E-06    8.859165E-16    5.095815E-06
     1781    3.5620E-05    9.501462E-01    2.525679E-01    1.340785E-15    1.227126E-15    1.065492E-07    2.403635E-06    8.858148E-16    5.096365E-06
     1782    3.5640E-05    9.501462E-01    2.525679E-01    1.340884E-15    1.227138E-15    1.066268E-07    2.403087E-06    8.857130E-16    5.096913E-06
     1783    3.5660E-05    9.501462E-01    2.525679E-01    1.340983E-15    1.227151E-15    1.067043E-07    2.402539E-06    8.856113E-16    5.097461E-06
     1784    3.5680E-05    9.501462E-01    2.525679E-01    1.341081E-15    1.227164E-15    1.067819E-07    2.401992E-06    8.855096E-16    5.098008E-06
     1785    3.5700E-05    9.501462E-01    2.525679E-01    1.341180E-15    1.227176E-15    1.068595E-07    2.401446E-06    8.854078E-16    5.098554E-06
     1786    3.5720E-05    9.501462E-01    2.525679E-01    1.341279E-15    1.227189E-15    1.069371E-07    2.400900E-06    8.853061E-16    5.099100E-06
     1787    3.5740E-05    9.501462E-01    2.525679E-01    1.341378E-15    1.227202E-15    1.070146E-07    2.400355E-06    8.852043E-16    5.099645E-06
     1788    3.5760E-05    9.501462E-01    2.525679E-01    1.341477E-15    1.227214E-15    1.070922E-07    2.399811E-06    8.851025E-16    5.100189E-06
     1789    3.5780E-05    9.501462E-01    2.525679E-01    1.341576E-15    1.227227E-15    1.071698E-07    2.399267E-06    8.850008E-16    5.100733E-06
     1790    3.5800E-05    9.501462E-01    2.525679E-01    1.341675E-15    1.227240E-15    1.072474E-07    2.398724E-06    8.848990E-16    5.101276E-06
     1791    3.5820E-05    9.501462E-01    2.525679E-01    1.341774E-15    1.227252E-15    1.073251E-07    2.398181E-06    8.847973E-16    5.101819E-06
     1792    3.5840E-05    9.501462E-01    2.525679E-01    1.341872E-15    1.227265E-15    1.074027E-07    2.397639E-06    8.846955E-16    5.102361E-06
     1793    3.5860E-05    9.501462E-01    2.525679E-01    1.341971E-15    1.227278E-15    1.074803E-07    2.397098E-06    8.845937E-16    5.102902E-06
     1794    3.5880E-05    9.501462E-01    2.525679E-01    1.342070E-15    1.227290E-15    1.075580E-07    2.396558E-06    8.844920E-16    5.103442E-06
     1795    3.5900E-05    9.501462E-01    2.525679E-01    1.342169E-15    1.227303E-15    1.076356E-07    2.396018E-06    8.843902E-16    5.103982E-06
     1796    3.5920E-05    9.501462E-01    2.525679E-01    1.342268E-15    1.227316E-15    1.077132E-07    2.395478E-06    8.842884E-16    5.104522E-06
     1797    3.5940E-05    9.501462E-01    2.525679E-01    1.342367E-15    1.227328E-15    1.077909E-07    2.394940E-06    8.841867E-16    5.105060E-06
     1798    3.5960E-05    9.501462E-01    2.525679E-01    1.342466E-15    1.227341E-15    1.078686E-07    2.394402E-06    8.840849E-16    5.105598E-06
     1799    3.5980E-05    9.501462E-01    2.525679E-01    1.342565E-15    1.227353E-15    1.079462E-07    2.393865E-06    8.839831E-16    5.106135E-06
     1800    3.6000E-05    9.501462E-01    2.525679E-01    1.342663E-15    1.227366E-15    1.080239E-07    2.393328E-06    8.838813E-16    5.106672E-06
     1801    3.6020E-05    9.501462E-01    2.525679E-01    1.342762E-15    1.227379E-15    1.081016E-07    2.392792E-06    8.837795E-16    5.107208E-06
     1802    3.6040E-05    9.501462E-01    2.525679E-01    1.342861E-15    1.227391E-15    1.081793E-07    2.392256E-06    8.836778E-16    5.107744E-06
     1803    3.6060E-05    9.501462E-01    2.525679E-01    1.342960E-15    1.227404E-15    1.082570E-07    2.391722E-06    8.835760E-16    5.108278E-06
     1804    3.6080E-05    9.501462E-01    2.525679E-01    1.343059E-15    1.227417E-15    1.083347E-07    2.391188E-06    8.834742E-16    5.108812E-06
     1805    3.6100E-05    9.501462E-01    2.525679E-01    1.343158E-15    1.227429E-15    1.084124E-07    2.390654E-06    8.833724E-16    5.109346E-06
     1806    3.6120E-05    9.501462E-01    2.525679E-01    1.343257E-15    1.227442E-15    1.084901E-07    2.390121E-06    8.832706E-16    5.109879E-06
     1807    3.6140E-05    9.501462E-01    2.525679E-01    1.343355E-15    1.227455E-15    1.085679E-07    2.389589E-06    8.831688E-16    5.110411E-06
     1808    3.6160E-05    9.501462E-01    2.525679E-01    1.343454E-15    1.227467E-15    1.086456E-07    2.389058E-06    8.830670E-16    5.110942E-06
     1809    3.6180E-05    9.501462E-01    2.525679E-01    1.343553E-15    1.227480E-15    1.087233E-07    2.388527E-06    8.829652E-16    5.111473E-06
     1810    3.6200E-05    9.501462E-01    2.525679E-01    1.343652E-15    1.227492E-15    1.088011E-07    2.387997E-06    8.828634E-16    5.112003E-06
     1811    3.6220E-05    9.501462E-01    2.525679E-01    1.343751E-15    1.227505E-15    1.088788E-07    2.387467E-06    8.827616E-16    5.112533E-06
     1812    3.6240E-05    9.501462E-01    2.525679E-01    1.343850E-15    1.227518E-15    1.089566E-07    2.386938E-06    8.826598E-16    5.113062E-06
     1813    3.6260E-05    9.501462E-01    2.525679E-01    1.343949E-15    1.227530E-15    1.090344E-07    2.386410E-06    8.825580E-16    5.113590E-06
     1814    3.6280E-05    9.501462E-01    2.525679E-01    1.344048E-15    1.227543E-15    1.091121E-07    2.385882E-06    8.824562E-16    5.114118E-06
     1815    3.6300E-05    9.501462E-01    2.525679E-01    1.344146E-15    1.227555E-15    1.091899E-07    2.385355E-06    8.823544E-16    5.114645E-06
     1816    3.6320E-05    9.501462E-01    2.525679E-01    1.344245E-15    1.227568E-15    1.092677E-07    2.384828E-06    8.822526E-16    5.115172E-06
     1817    3.6340E-05    9.501462E-01    2.525679E-01    1.344344E-15    1.227581E-15    1.093455E-07    2.384302E-06    8.821508E-16    5.115698E-06
     1818    3.6360E-05    9.501462E-01    2.525679E-01    1.344443E-15    1.227593E-15    1.094233E-07    2.383777E-06    8.820490E-16    5.116223E-06
     1819    3.6380E-05    9.501462E-01    2.525679E-01    1.344542E-15    1.227606E-15    1.095011E-07    2.383253E-06    8.819472E-16    5.116747E-06
     1820    3.6400E-05    9.501462E-01    2.525679E-01    1.344641E-15    1.227619E-15    1.095789E-07    2.382729E-06    8.818454E-16    5.117271E-06
     1821    3.6420E-05    9.501462E-01    2.525679E-01    1.344739E-15    1.227631E-15    1.096567E-07    2.382205E-06    8.817436E-16    5.117795E-06
     1822    3.6440E-05    9.501462E-01    2.525679E-01    1.344838E-15    1.227644E-15    1.097346E-07    2.381683E-06    8.816417E-16    5.118317E-06
     1823    3.6460E-05    9.501462E-01    2.525679E-01    1.344937E-15    1.227656E-15    1.098124E-07    2.381161E-06    8.815399E-16    5.118839E-06
     1824    3.6480E-05    9.501462E-01    2.525679E-01    1.345036E-15    1.227669E-15    1.098902E-07    2.380639E-06    8.814381E-16    5.119361E-06
     1825    3.6500E-05    9.501462E-01    2.525679E-01    1.345135E-15    1.227682E-15    1.099681E-07    2.380118E-06    8.813363E-16    5.119882E-06
     1826    3.6520E-05    9.501462E-01    2.525679E-01    1.345234E-15    1.227694E-15    1.100459E-07    2.379598E-06    8.812345E-16    5.120402E-06
     1827    3.6540E-05    9.501462E-01    2.525679E-01    1.345333E-15    1.227707E-15    1.101238E-07    2.379079E-06    8.811326E-16    5.120921E-06
     1828    3.6560E-05    9.501462E-01    2.525679E-01    1.345431E-15    1.227719E-15    1.102017E-07    2.378560E-06    8.810308E-16    5.121440E-06
     1829    3.6580E-05    9.501462E-01    2.525679E-01    1.345530E-15    1.227732E-15    1.102795E-07    2.378041E-06    8.809290E-16    5.121959E-06
     1830    3.6600E-05    9.501462E-01    2.525679E-01    1.345629E-15    1.227745E-15    1.103574E-07    2.377524E-06    8.808272E-16    5.122476E-06
     1831    3.6620E-05    9.501462E-01    2.525679E-01    1.345728E-15    1.227757E-15    1.104353E-07    2.377007E-06    8.807253E-16    5.122993E-06
     1832    3.6640E-05    9.501462E-01    2.525679E-01    1.345827E-15    1.227770E-15    1.105132E-07    2.376490E-06    8.806235E-16    5.123510E-06
     1833    3.6660E-05    9.501462E-01    2.525679E-01    1.345926E-15    1.227782E-15    1.105911E-07    2.375974E-06    8.805217E-16    5.124026E-06
     1834    3.6680E-05    9.501462E-01    2.525679E-01    1.346024E-15    1.227795E-15    1.106690E-07    2.375459E-06    8.804198E-16    5.124541E-06
     1835    3.6700E-05    9.501462E-01    2.525679E-01    1.346123E-15    1.227808E-15    1.107469E-07    2.374944E-06    8.803180E-16    5.125056E-06
     1836    3.6720E-05    9.501462E-01    2.525679E-01    1.346222E-15    1.227820E-15    1.108248E-07    2.374430E-06    8.802162E-16    5.125570E-06
     1837    3.6740E-05    9.501462E-01    2.525679E-01    1.346321E-15    1.227833E-15    1.109028E-07    2.373917E-06    8.801143E-16    5.126083E-06
     1838    3.6760E-05    9.501462E-01    2.525679E-01    1.346420E-15    1.227845E-15    1.109807E-07    2.373404E-06    8.800125E-16    5.126596E-06
     1839    3.6780E-05    9.501462E-01    2.525679E-01    1.346518E-15    1.227858E-15    1.110586E-07    2.372892E-06    8.799107E-16    5.127108E-06
     1840    3.6800E-05    9.501462E-01    2.525679E-01    1.346617E-15    1.227870E-15    1.111366E-07    2.372380E-06    8.798088E-16    5.127620E-06
     1841    3.6820E-05    9.501462E-01    2.525679E-01    1.346716E-15    1.227883E-15    1.112146E-07    2.371869E-06    8.797070E-16    5.128131E-06
     1842    3.6840E-05    9.501462E-01    2.525679E-01    1.346815E-15    1.227896E-15    1.112925E-07    2.371359E-06    8.796051E-16    5.128641E-06
     1843    3.6860E-05    9.501462E-01    2.525679E-01    1.346914E-15    1.227908E-15    1.113705E-07    2.370849E-06    8.795033E-16    5.129151E-06
     1844    3.6880E-05    9.501462E-01    2.525679E-01    1.347013E-15    1.227921E-15    1.114485E-07    2.370340E-06    8.794014E-16    5.129660E-06
     1845    3.6900E-05    9.501462E-01    2.525679E-01    1.347111E-15    1.227933E-15    1.115264E-07    2.369832E-06    8.792996E-16    5.130168E-06
     1846    3.6920E-05    9.501462E-01    2.525679E-01    1.347210E-15    1.227946E-15    1.116044E-07    2.369324E-06    8.791978E-16    5.130676E-06
     1847    3.6940E-05    9.501462E-01    2.525679E-01    1.347309E-15    1.227958E-15    1.116824E-07    2.368816E-06    8.790959E-16    5.131184E-06
     1848    3.6960E-05    9.501462E-01    2.525679E-01    1.347408E-15    1.227971E-15    1.117604E-07    2.368310E-06    8.789941E-16    5.131690E-06
     1849    3.6980E-05    9.501462E-01    2.525679E-01    1.347507E-15    1.227984E-15    1.118384E-07    2.367804E-06    8.788922E-16    5.132196E-06
     1850    3.7000E-05    9.501462E-01    2.525679E-01    1.347605E-15    1.227996E-15    1.119164E-07    2.367298E-06    8.787904E-16    5.132702E-06
     1851    3.7020E-05    9.501462E-01    2.525679E-01    1.347704E-15    1.228009E-15    1.119944E-07    2.366793E-06    8.786885E-16    5.133207E-06
     1852    3.7040E-05    9.501462E-01    2.525679E-01    1.347803E-15    1.228021E-15    1.120725E-07    2.366289E-06    8.785867E-16    5.133711E-06
     1853    3.7060E-05    9.501462E-01    2.525679E-01    1.347902E-15    1.228034E-15    1.121505E-07    2.365785E-06    8.784848E-16    5.134215E-06
     1854    3.7080E-05    9.501462E-01    2.525679E-01    1.348001E-15    1.228046E-15    1.122285E-07    2.365282E-06    8.783830E-16    5.134718E-06
     1855    3.7100E-05    9.501462E-01    2.525679E-01    1.348099E-15    1.228059E-15    1.123066E-07    2.364779E-06    8.782811E-16    5.135221E-06
     1856    3.7120E-05    9.501462E-01    2.525679E-01    1.348198E-15    1.228072E-15    1.123846E-07    2.364278E-06    8.781793E-16    5.135722E-06
     1857    3.7140E-05    9.501462E-01    2.525679E-01    1.348297E-15    1.228084E-15    1.124627E-07    2.363776E-06    8.780774E-16    5.136224E-06
     1858    3.7160E-05    9.501462E-01    2.525679E-01    1.348396E-15    1.228097E-15    1.125408E-07    2.363276E-06    8.779755E-16    5.136724E-06
     1859    3.7180E-05    9.501462E-01    2.525679E-01    1.348495E-15    1.228109E-15    1.126188E-07    2.362775E-06    8.778737E-16    5.137225E-06
     1860    3.7200E-05    9.501462E-01    2.525679E-01    1.348593E-15    1.228122E-15    1.126969E-07    2.362276E-06    8.777718E-16    5.137724E-06
     1861    3.7220E-05    9.501462E-01    2.525679E-01    1.348692E-15    1.228134E-15    1.127750E-07    2.361777E-06    8.776700E-16    5.138223E-06
     1862    3.7240E-05    9.501462E-01    2.525679E-01    1.348791E-15    1.228147E-15    1.128531E-07    2.361279E-06    8.775681E-16    5.138721E-06
     1863    3.7260E-05    9.501462E-01    2.525679E-01    1.348890E-15    1.228159E-15    1.129312E-07    2.360781E-06    8.774663E-16    5.139219E-06
     1864    3.7280E-05    9.501462E-01    2.525679E-01    1.348988E-15    1.228172E-15    1.130093E-07    2.360284E-06    8.773644E-16    5.139716E-06
     1865    3.7300E-05    9.501462E-01    2.525679E-01    1.349087E-15    1.228184E-15    1.130874E-07    2.359787E-06    8.772625E-16    5.140213E-06
     1866    3.7320E-05    9.501462E-01    2.525679E-01    1.349186E-15    1.228197E-15    1.131655E-07    2.359291E-06    8.771607E-16    5.140709E-06
     1867    3.7340E-05    9.501462E-01    2.525679E-01    1.349285E-15    1.228210E-15    1.132436E-07    2.358796E-06    8.770588E-16    5.141204E-06
     1868    3.7360E-05    9.501462E-01    2.525679E-01    1.349384E-15    1.228222E-15    1.133218E-07    2.358301E-06    8.769570E-16    5.141699E-06
     1869    3.7380E-05    9.501462E-01    2.525679E-01    1.349482E-15    1.228235E-15    1.133999E-07    2.357807E-06    8.768551E-16    5.142193E-06
     1870    3.7400E-05    9.501462E-01    2.525679E-01    1.349581E-15    1.228247E-15    1.134780E-07    2.357313E-06    8.767532E-16    5.142687E-06
     1871    3.7420E-05    9.501462E-01    2.525679E-01    1.349680E-15    1.228260E-15    1.135562E-07    2.356820E-06    8.766514E-16    5.143180E-06
     1872    3.7440E-05    9.501462E-01    2.525679E-01    1.349779E-15    1.228272E-15    1.136343E-07    2.356328E-06    8.765495E-16    5.143672E-06
     1873    3.7460E-05    9.501462E-01    2.525679E-01    1.349877E-15    1.228285E-15    1.137125E-07    2.355836E-06    8.764476E-16    5.144164E-06
     1874    3.7480E-05    9.501462E-01    2.525679E-01    1.349976E-15    1.228297E-15    1.137907E-07    2.355344E-06    8.763458E-16    5.144656E-06
     1875    3.7500E-05    9.501462E-01    2.525679E-01    1.350075E-15    1.228310E-15    1.138688E-07    2.354854E-06    8.762439E-16    5.145146E-06
     1876    3.7520E-05    9.501462E-01    2.525679E-01    1.350174E-15    1.228322E-15    1.139470E-07    2.354364E-06    8.761420E-16    5.145636E-06
     1877    3.7540E-05    9.501462E-01    2.525679E-01    1.350272E-15    1.228335E-15    1.140252E-07    2.353874E-06    8.760402E-16    5.146126E-06
     1878    3.7560E-05    9.501462E-01    2.525679E-01    1.350371E-15    1.228347E-15    1.141034E-07    2.353385E-06    8.759383E-16    5.146615E-06
     1879    3.7580E-05    9.501462E-01    2.525679E-01    1.350470E-15    1.228360E-15    1.141816E-07    2.352897E-06    8.758364E-16    5.147103E-06
     1880    3.7600E-05    9.501462E-01    2.525679E-01    1.350569E-15    1.228372E-15    1.142598E-07    2.352409E-06    8.757346E-16    5.147591E-06
     1881    3.7620E-05    9.501462E-01    2.525679E-01    1.350667E-15    1.228385E-15    1.143380E-07    2.351922E-06    8.756327E-16    5.148078E-06
     1882    3.7640E-05    9.501462E-01    2.525679E-01    1.350766E-15    1.228398E-15    1.144162E-07    2.351435E-06    8.755308E-16    5.148565E-06
     1883    3.7660E-05    9.501462E-01    2.525679E-01    1.350865E-15    1.228410E-15    1.144944E-07    2.350949E-06    8.754290E-16    5.149051E-06
     1884    3.7680E-05    9.501462E-01    2.525679E-01    1.350964E-15    1.228423E-15    1.145727E-07    2.350463E-06    8.753271E-16    5.149537E-06
     1885    3.7700E-05    9.501462E-01    2.525679E-01    1.351062E-15    1.228435E-15    1.146509E-07    2.349979E-06    8.752252E-16    5.150021E-06
     1886    3.7720E-05    9.501462E-01    2.525679E-01    1.351161E-15    1.228448E-15    1.147291E-07    2.349494E-06    8.751234E-16    5.150506E-06
     1887    3.7740E-05    9.501462E-01    2.525679E-01    1.351260E-15    1.228460E-15    1.148074E-07    2.349010E-06    8.750215E-16    5.150990E-06
     1888    3.7760E-05    9.501462E-01    2.525679E-01    1.351359E-15    1.228473E-15    1.148856E-07    2.348527E-06    8.749196E-16    5.151473E-06
     1889    3.7780E-05    9.501462E-01    2.525679E-01    1.351457E-15    1.228485E-15    1.149639E-07    2.348045E-06    8.748178E-16    5.151955E-06
     1890    3.7800E-05    9.501462E-01    2.525679E-01    1.351556E-15    1.228498E-15    1.150422E-07    2.347563E-06    8.747159E-16    5.152437E-06
     1891    3.7820E-05    9.501462E-01    2.525679E-01    1.351655E-15    1.228510E-15    1.151204E-07    2.347081E-06    8.746140E-16    5.152919E-06
     1892    3.7840E-05    9.501462E-01    2.525679E-01    1.351753E-15    1.228523E-15    1.151987E-07    2.346600E-06    8.745122E-16    5.153400E-06
     1893    3.7860E-05    9.501462E-01    2.525679E-01    1.351852E-15    1.228535E-15    1.152770E-07    2.346120E-06    8.744103E-16    5.153880E-06
     1894    3.7880E-05    9.501462E-01    2.525679E-01    1.351951E-15    1.228548E-15    1.153553E-07    2.345640E-06    8.743084E-16    5.154360E-06
     1895    3.7900E-05    9.501462E-01    2.525679E-01    1.352050E-15    1.228560E-15    1.154336E-07    2.345161E-06    8.742065E-16    5.154839E-06
