iteration          time             xN2             xO2             xNO              xN              xO          xE(s1)          xN(s1)          xO(s1)
     1457    2.9140E-05    9.501462E-01    2.525680E-01    1.308861E-15    1.222955E-15    8.188333E-08    2.620530E-06    9.184694E-16    4.879470E-06
     1458    2.9160E-05    9.501462E-01    2.525680E-01    1.308959E-15    1.222968E-15    8.195809E-08    2.619712E-06    9.183698E-16    4.880288E-06
     1459    2.9180E-05    9.501462E-01    2.525680E-01    1.309058E-15    1.222981E-15    8.203287E-08    2.618894E-06    9.182701E-16    4.881106E-06
     1460    2.9200E-05    9.501462E-01    2.525680E-01    1.309156E-15    1.222994E-15    8.210765E-08    2.618078E-06    9.181705E-16    4.881922E-06
     1461    2.9220E-05    9.501462E-01    2.525680E-01    1.309254E-15    1.223007E-15    8.218245E-08    2.617263E-06    9.180708E-16    4.882737E-06
     1462    2.9240E-05    9.501462E-01    2.525680E-01    1.309352E-15    1.223020E-15    8.225725E-08    2.616448E-06    9.179711E-16    4.883552E-06
     1463    2.9260E-05    9.501462E-01    2.525680E-01    1.309450E-15    1.223034E-15    8.233207E-08    2.615635E-06    9.178714E-16    4.884365E-06
     1464    2.9280E-05    9.501462E-01    2.525680E-01    1.309548E-15    1.223047E-15    8.240690E-08    2.614823E-06    9.177717E-16    4.885177E-06
     1465    2.9300E-05    9.501462E-01    2.525680E-01    1.309647E-15    1.223060E-15    8.248173E-08    2.614012E-06    9.176720E-16    4.885988E-06
     1466    2.9320E-05    9.501462E-01    2.525680E-01    1.309745E-15    1.223073E-15    8.255658E-08    2.613202E-06    9.175723E-16    4.886798E-06
     1467    2.9340E-05    9.501462E-01    2.525680E-01    1.309843E-15    1.223086E-15    8.263144E-08    2.612393E-06    9.174725E-16    4.887607E-06
     1468    2.9360E-05    9.501462E-01    2.525680E-01    1.309941E-15    1.223099E-15    8.270631E-08    2.611585E-06    9.173728E-16    4.888415E-06
     1469    2.9380E-05    9.501462E-01    2.525680E-01    1.310040E-15    1.223112E-15    8.278118E-08    2.610778E-06    9.172730E-16    4.889222E-06
     1470    2.9400E-05    9.501462E-01    2.525680E-01    1.310138E-15    1.223125E-15    8.285607E-08    2.609972E-06    9.171732E-16    4.890028E-06
     1471    2.9420E-05    9.501462E-01    2.525680E-01    1.310236E-15    1.223138E-15    8.293097E-08    2.609167E-06    9.170734E-16    4.890833E-06
     1472    2.9440E-05    9.501462E-01    2.525680E-01    1.310334E-15    1.223152E-15    8.300588E-08    2.608363E-06    9.169736E-16    4.891637E-06
     1473    2.9460E-05    9.501462E-01    2.525680E-01    1.310433E-15    1.223165E-15    8.308080E-08    2.607560E-06    9.168738E-16    4.892440E-06
     1474    2.9480E-05    9.501462E-01    2.525680E-01    1.310531E-15    1.223178E-15    8.315573E-08    2.606758E-06    9.167740E-16    4.893242E-06
     1475    2.9500E-05    9.501462E-01    2.525680E-01    1.310629E-15    1.223191E-15    8.323067E-08    2.605957E-06    9.166742E-16    4.894043E-06
     1476    2.9520E-05    9.501462E-01    2.525680E-01    1.310727E-15    1.223204E-15    8.330562E-08    2.605158E-06    9.165743E-16    4.894842E-06
     1477    2.9540E-05    9.501462E-01    2.525680E-01    1.310826E-15    1.223217E-15    8.338058E-08    2.604359E-06    9.164745E-16    4.895641E-06
     1478    2.9560E-05    9.501462E-01    2.525680E-01    1.310924E-15    1.223230E-15    8.345556E-08    2.603561E-06    9.163746E-16    4.896439E-06
     1479    2.9580E-05    9.501462E-01    2.525680E-01    1.311022E-15    1.223243E-15    8.353054E-08    2.602764E-06    9.162748E-16    4.897236E-06
     1480    2.9600E-05    9.501462E-01    2.525680E-01    1.311120E-15    1.223256E-15    8.360553E-08    2.601969E-06    9.161749E-16    4.898031E-06
     1481    2.9620E-05    9.501462E-01    2.525680E-01    1.311219E-15    1.223269E-15    8.368053E-08    2.601174E-06    9.160750E-16    4.898826E-06
     1482    2.9640E-05    9.501462E-01    2.525680E-01    1.311317E-15    1.223283E-15    8.375554E-08    2.600380E-06    9.159751E-16    4.899620E-06
     1483    2.9660E-05    9.501462E-01    2.525680E-01    1.311415E-15    1.223296E-15    8.383057E-08    2.599588E-06    9.158751E-16    4.900412E-06
     1484    2.9680E-05    9.501462E-01    2.525680E-01    1.311514E-15    1.223309E-15    8.390560E-08    2.598796E-06    9.157752E-16    4.901204E-06
     1485    2.9700E-05    9.501462E-01    2.525680E-01    1.311612E-15    1.223322E-15    8.398064E-08    2.598005E-06    9.156753E-16    4.901995E-06
     1486    2.9720E-05    9.501462E-01    2.525680E-01    1.311710E-15    1.223335E-15    8.405570E-08    2.597216E-06    9.155753E-16    4.902784E-06
     1487    2.9740E-05    9.501462E-01    2.525680E-01    1.311809E-15    1.223348E-15    8.413076E-08    2.596427E-06    9.154754E-16    4.903573E-06
     1488    2.9760E-05    9.501462E-01    2.525680E-01    1.311907E-15    1.223361E-15    8.420583E-08    2.595640E-06    9.153754E-16    4.904360E-06
     1489    2.9780E-05    9.501462E-01    2.525680E-01    1.312005E-15    1.223374E-15    8.428091E-08    2.594853E-06    9.152754E-16    4.905147E-06
     1490    2.9800E-05    9.501462E-01    2.525680E-01    1.312104E-15    1.223387E-15    8.435601E-08    2.594067E-06    9.151754E-16    4.905933E-06
     1491    2.9820E-05    9.501462E-01    2.525680E-01    1.312202E-15    1.223400E-15    8.443111E-08    2.593283E-06    9.150754E-16    4.906717E-06
     1492    2.9840E-05    9.501462E-01    2.525680E-01    1.312300E-15    1.223413E-15    8.450623E-08    2.592499E-06    9.149754E-16    4.907501E-06
     1493    2.9860E-05    9.501462E-01    2.525680E-01    1.312399E-15    1.223426E-15    8.458135E-08    2.591716E-06    9.148754E-16    4.908284E-06
     1494    2.9880E-05    9.501462E-01    2.525680E-01    1.312497E-15    1.223440E-15    8.465648E-08    2.590935E-06    9.147753E-16    4.909065E-06
     1495    2.9900E-05    9.501462E-01    2.525680E-01    1.312595E-15    1.223453E-15    8.473163E-08    2.590154E-06    9.146753E-16    4.909846E-06
     1496    2.9920E-05    9.501462E-01    2.525680E-01    1.312694E-15    1.223466E-15    8.480678E-08    2.589375E-06    9.145752E-16    4.910625E-06
     1497    2.9940E-05    9.501462E-01    2.525680E-01    1.312792E-15    1.223479E-15    8.488194E-08    2.588596E-06    9.144752E-16    4.911404E-06
     1498    2.9960E-05    9.501462E-01    2.525680E-01    1.312891E-15    1.223492E-15    8.495712E-08    2.587818E-06    9.143751E-16    4.912182E-06
     1499    2.9980E-05    9.501462E-01    2.525680E-01    1.312989E-15    1.223505E-15    8.503230E-08    2.587042E-06    9.142750E-16    4.912958E-06
     1500    3.0000E-05    9.501462E-01    2.525680E-01    1.313087E-15    1.223518E-15    8.510750E-08    2.586266E-06    9.141749E-16    4.913734E-06
     1501    3.0020E-05    9.501462E-01    2.525680E-01    1.313186E-15    1.223531E-15    8.518270E-08    2.585491E-06    9.140748E-16    4.914509E-06
     1502    3.0040E-05    9.501462E-01    2.525680E-01    1.313284E-15    1.223544E-15    8.525791E-08    2.584718E-06    9.139747E-16    4.915282E-06
     1503    3.0060E-05    9.501462E-01    2.525680E-01    1.313383E-15    1.223557E-15    8.533314E-08    2.583945E-06    9.138746E-16    4.916055E-06
     1504    3.0080E-05    9.501462E-01    2.525680E-01    1.313481E-15    1.223570E-15    8.540837E-08    2.583173E-06    9.137744E-16    4.916827E-06
     1505    3.0100E-05    9.501462E-01    2.525680E-01    1.313579E-15    1.223583E-15    8.548361E-08    2.582402E-06    9.136743E-16    4.917598E-06
     1506    3.0120E-05    9.501462E-01    2.525680E-01    1.313678E-15    1.223596E-15    8.555887E-08    2.581633E-06    9.135741E-16    4.918367E-06
     1507    3.0140E-05    9.501462E-01    2.525680E-01    1.313776E-15    1.223609E-15    8.563413E-08    2.580864E-06    9.134740E-16    4.919136E-06
     1508    3.0160E-05    9.501462E-01    2.525680E-01    1.313875E-15    1.223622E-15    8.570940E-08    2.580096E-06    9.133738E-16    4.919904E-06
     1509    3.0180E-05    9.501462E-01    2.525680E-01    1.313973E-15    1.223636E-15    8.578469E-08    2.579329E-06    9.132736E-16    4.920671E-06
     1510    3.0200E-05    9.501462E-01    2.525680E-01    1.314071E-15    1.223649E-15    8.585998E-08    2.578563E-06    9.131734E-16    4.921437E-06
     1511    3.0220E-05    9.501462E-01    2.525680E-01    1.314170E-15    1.223662E-15    8.593528E-08    2.577798E-06    9.130732E-16    4.922202E-06
     1512    3.0240E-05    9.501462E-01    2.525680E-01    1.314268E-15    1.223675E-15    8.601059E-08    2.577034E-06    9.129730E-16    4.922966E-06
     1513    3.0260E-05    9.501462E-01    2.525680E-01    1.314367E-15    1.223688E-15    8.608592E-08    2.576271E-06    9.128728E-16    4.923729E-06
     1514    3.0280E-05    9.501462E-01    2.525680E-01    1.314465E-15    1.223701E-15    8.616125E-08    2.575509E-06    9.127725E-16    4.924491E-06
     1515    3.0300E-05    9.501462E-01    2.525680E-01    1.314564E-15    1.223714E-15    8.623659E-08    2.574748E-06    9.126723E-16    4.925252E-06
     1516    3.0320E-05    9.501462E-01    2.525680E-01    1.314662E-15    1.223727E-15    8.631194E-08    2.573988E-06    9.125720E-16    4.926012E-06
     1517    3.0340E-05    9.501462E-01    2.525680E-01    1.314761E-15    1.223740E-15    8.638730E-08    2.573229E-06    9.124718E-16    4.926771E-06
     1518    3.0360E-05    9.501462E-01    2.525680E-01    1.314859E-15    1.223753E-15    8.646268E-08    2.572471E-06    9.123715E-16    4.927529E-06
     1519    3.0380E-05    9.501462E-01    2.525680E-01    1.314958E-15    1.223766E-15    8.653806E-08    2.571714E-06    9.122712E-16    4.928286E-06
     1520    3.0400E-05    9.501462E-01    2.525680E-01    1.315056E-15    1.223779E-15    8.661345E-08    2.570957E-06    9.121709E-16    4.929043E-06
     1521    3.0420E-05    9.501462E-01    2.525680E-01    1.315155E-15    1.223792E-15    8.668885E-08    2.570202E-06    9.120706E-16    4.929798E-06
     1522    3.0440E-05    9.501462E-01    2.525680E-01    1.315253E-15    1.223805E-15    8.676426E-08    2.569448E-06    9.119703E-16    4.930552E-06
     1523    3.0460E-05    9.501462E-01    2.525680E-01    1.315352E-15    1.223818E-15    8.683968E-08    2.568694E-06    9.118700E-16    4.931306E-06
     1524    3.0480E-05    9.501462E-01    2.525680E-01    1.315450E-15    1.223831E-15    8.691511E-08    2.567942E-06    9.117696E-16    4.932058E-06
     1525    3.0500E-05    9.501462E-01    2.525680E-01    1.315549E-15    1.223844E-15    8.699055E-08    2.567190E-06    9.116693E-16    4.932810E-06
     1526    3.0520E-05    9.501462E-01    2.525680E-01    1.315647E-15    1.223857E-15    8.706599E-08    2.566440E-06    9.115690E-16    4.933560E-06
     1527    3.0540E-05    9.501462E-01    2.525680E-01    1.315746E-15    1.223870E-15    8.714145E-08    2.565690E-06    9.114686E-16    4.934310E-06
     1528    3.0560E-05    9.501462E-01    2.525680E-01    1.315844E-15    1.223883E-15    8.721692E-08    2.564942E-06    9.113682E-16    4.935058E-06
     1529    3.0580E-05    9.501462E-01    2.525680E-01    1.315943E-15    1.223896E-15    8.729240E-08    2.564194E-06    9.112678E-16    4.935806E-06
     1530    3.0600E-05    9.501462E-01    2.525680E-01    1.316041E-15    1.223909E-15    8.736789E-08    2.563447E-06    9.111675E-16    4.936553E-06
     1531    3.0620E-05    9.501462E-01    2.525680E-01    1.316140E-15    1.223922E-15    8.744338E-08    2.562701E-06    9.110671E-16    4.937299E-06
     1532    3.0640E-05    9.501462E-01    2.525680E-01    1.316238E-15    1.223935E-15    8.751889E-08    2.561957E-06    9.109667E-16    4.938043E-06
     1533    3.0660E-05    9.501462E-01    2.525680E-01    1.316337E-15    1.223948E-15    8.759441E-08    2.561213E-06    9.108663E-16    4.938787E-06
     1534    3.0680E-05    9.501462E-01    2.525680E-01    1.316435E-15    1.223961E-15    8.766993E-08    2.560470E-06    9.107658E-16    4.939530E-06
     1535    3.0700E-05    9.501462E-01    2.525680E-01    1.316534E-15    1.223974E-15    8.774547E-08    2.559728E-06    9.106654E-16    4.940272E-06
     1536    3.0720E-05    9.501462E-01    2.525680E-01    1.316632E-15    1.223987E-15    8.782101E-08    2.558987E-06    9.105650E-16    4.941013E-06
     1537    3.0740E-05    9.501462E-01    2.525680E-01    1.316731E-15    1.224000E-15    8.789656E-08    2.558246E-06    9.104645E-16    4.941754E-06
     1538    3.0760E-05    9.501462E-01    2.525680E-01    1.316829E-15    1.224013E-15    8.797213E-08    2.557507E-06    9.103641E-16    4.942493E-06
     1539    3.0780E-05    9.501462E-01    2.525680E-01    1.316928E-15    1.224026E-15    8.804770E-08    2.556769E-06    9.102636E-16    4.943231E-06
     1540    3.0800E-05    9.501462E-01    2.525680E-01    1.317027E-15    1.224039E-15    8.812328E-08    2.556031E-06    9.101631E-16    4.943969E-06
     1541    3.0820E-05    9.501462E-01    2.525680E-01    1.317125E-15    1.224052E-15    8.819888E-08    2.555295E-06    9.100626E-16    4.944705E-06
     1542    3.0840E-05    9.501462E-01    2.525680E-01    1.317224E-15    1.224066E-15    8.827448E-08    2.554559E-06    9.099621E-16    4.945441E-06
     1543    3.0860E-05    9.501462E-01    2.525680E-01    1.317322E-15    1.224079E-15    8.835009E-08    2.553825E-06    9.098616E-16    4.946175E-06
     1544    3.0880E-05    9.501462E-01    2.525680E-01    1.317421E-15    1.224092E-15    8.842571E-08    2.553091E-06    9.097611E-16    4.946909E-06
     1545    3.0900E-05    9.501462E-01    2.525680E-01    1.317519E-15    1.224105E-15    8.850134E-08    2.552358E-06    9.096606E-16    4.947642E-06
     1546    3.0920E-05    9.501462E-01    2.525680E-01    1.317618E-15    1.224118E-15    8.857698E-08    2.551627E-06    9.095601E-16    4.948373E-06
     1547    3.0940E-05    9.501462E-01    2.525680E-01    1.317717E-15    1.224131E-15    8.865263E-08    2.550896E-06    9.094595E-16    4.949104E-06
     1548    3.0960E-05    9.501462E-01    2.525680E-01    1.317815E-15    1.224144E-15    8.872828E-08    2.550166E-06    9.093590E-16    4.949834E-06
     1549    3.0980E-05    9.501462E-01    2.525680E-01    1.317914E-15    1.224157E-15    8.880395E-08    2.549437E-06    9.092584E-16    4.950563E-06
     1550    3.1000E-05    9.501462E-01    2.525680E-01    1.318012E-15    1.224170E-15    8.887963E-08    2.548708E-06    9.091579E-16    4.951292E-06
     1551    3.1020E-05    9.501462E-01    2.525680E-01    1.318111E-15    1.224183E-15    8.895532E-08    2.547981E-06    9.090573E-16    4.952019E-06
     1552    3.1040E-05    9.501462E-01    2.525680E-01    1.318210E-15    1.224195E-15    8.903101E-08    2.547255E-06    9.089567E-16    4.952745E-06
     1553    3.1060E-05    9.501462E-01    2.525680E-01    1.318308E-15    1.224208E-15    8.910672E-08    2.546530E-06    9.088561E-16    4.953471E-06
     1554    3.1080E-05    9.501462E-01    2.525680E-01    1.318407E-15    1.224221E-15    8.918243E-08    2.545805E-06    9.087555E-16    4.954195E-06
     1555    3.1100E-05    9.501462E-01    2.525680E-01    1.318505E-15    1.224234E-15    8.925815E-08    2.545081E-06    9.086549E-16    4.954919E-06
     1556    3.1120E-05    9.501462E-01    2.525680E-01    1.318604E-15    1.224247E-15    8.933389E-08    2.544359E-06    9.085543E-16    4.955641E-06
     1557    3.1140E-05    9.501462E-01    2.525680E-01    1.318703E-15    1.224260E-15    8.940963E-08    2.543637E-06    9.084537E-16    4.956363E-06
     1558    3.1160E-05    9.501462E-01    2.525680E-01    1.318801E-15    1.224273E-15    8.948538E-08    2.542916E-06    9.083531E-16    4.957084E-06
     1559    3.1180E-05    9.501462E-01    2.525680E-01    1.318900E-15    1.224286E-15    8.956114E-08    2.542196E-06    9.082524E-16    4.957804E-06
     1560    3.1200E-05    9.501462E-01    2.525680E-01    1.318999E-15    1.224299E-15    8.963691E-08    2.541477E-06    9.081518E-16    4.958523E-06
     1561    3.1220E-05    9.501462E-01    2.525680E-01    1.319097E-15    1.224312E-15    8.971269E-08    2.540759E-06    9.080511E-16    4.959241E-06
     1562    3.1240E-05    9.501462E-01    2.525680E-01    1.319196E-15    1.224325E-15    8.978848E-08    2.540042E-06    9.079505E-16    4.959958E-06
     1563    3.1260E-05    9.501462E-01    2.525680E-01    1.319295E-15    1.224338E-15    8.986427E-08    2.539325E-06    9.078498E-16    4.960675E-06
     1564    3.1280E-05    9.501462E-01    2.525680E-01    1.319393E-15    1.224351E-15    8.994008E-08    2.538610E-06    9.077491E-16    4.961390E-06
     1565    3.1300E-05    9.501462E-01    2.525680E-01    1.319492E-15    1.224364E-15    9.001590E-08    2.537895E-06    9.076485E-16    4.962105E-06
     1566    3.1320E-05    9.501462E-01    2.525680E-01    1.319591E-15    1.224377E-15    9.009172E-08    2.537182E-06    9.075478E-16    4.962818E-06
     1567    3.1340E-05    9.501462E-01    2.525680E-01    1.319689E-15    1.224390E-15    9.016756E-08    2.536469E-06    9.074471E-16    4.963531E-06
     1568    3.1360E-05    9.501462E-01    2.525680E-01    1.319788E-15    1.224403E-15    9.024340E-08    2.535757E-06    9.073463E-16    4.964243E-06
     1569    3.1380E-05    9.501462E-01    2.525680E-01    1.319886E-15    1.224416E-15    9.031925E-08    2.535046E-06    9.072456E-16    4.964954E-06
     1570    3.1400E-05    9.501462E-01    2.525680E-01    1.319985E-15    1.224429E-15    9.039511E-08    2.534336E-06    9.071449E-16    4.965664E-06
     1571    3.1420E-05    9.501462E-01    2.525680E-01    1.320084E-15    1.224442E-15    9.047098E-08    2.533627E-06    9.070442E-16    4.966373E-06
     1572    3.1440E-05    9.501462E-01    2.525680E-01    1.320183E-15    1.224455E-15    9.054686E-08    2.532918E-06    9.069434E-16    4.967082E-06
     1573    3.1460E-05    9.501462E-01    2.525680E-01    1.320281E-15    1.224468E-15    9.062275E-08    2.532211E-06    9.068427E-16    4.967789E-06
     1574    3.1480E-05    9.501462E-01    2.525680E-01    1.320380E-15    1.224481E-15    9.069865E-08    2.531504E-06    9.067419E-16    4.968496E-06
     1575    3.1500E-05    9.501462E-01    2.525680E-01    1.320479E-15    1.224494E-15    9.077456E-08    2.530799E-06    9.066412E-16    4.969201E-06
     1576    3.1520E-05    9.501462E-01    2.525680E-01    1.320577E-15    1.224507E-15    9.085047E-08    2.530094E-06    9.065404E-16    4.969906E-06
     1577    3.1540E-05    9.501462E-01    2.525680E-01    1.320676E-15    1.224520E-15    9.092640E-08    2.529390E-06    9.064396E-16    4.970610E-06
     1578    3.1560E-05    9.501462E-01    2.525680E-01    1.320775E-15    1.224533E-15    9.100233E-08    2.528687E-06    9.063388E-16    4.971313E-06
     1579    3.1580E-05    9.501462E-01    2.525680E-01    1.320873E-15    1.224546E-15    9.107828E-08    2.527985E-06    9.062380E-16    4.972015E-06
     1580    3.1600E-05    9.501462E-01    2.525680E-01    1.320972E-15    1.224559E-15    9.115423E-08    2.527283E-06    9.061372E-16    4.972717E-06
     1581    3.1620E-05    9.501462E-01    2.525680E-01    1.321071E-15    1.224572E-15    9.123019E-08    2.526583E-06    9.060364E-16    4.973417E-06
     1582    3.1640E-05    9.501462E-01    2.525680E-01    1.321169E-15    1.224585E-15    9.130616E-08    2.525884E-06    9.059356E-16    4.974116E-06
     1583    3.1660E-05    9.501462E-01    2.525680E-01    1.321268E-15    1.224598E-15    9.138214E-08    2.525185E-06    9.058348E-16    4.974815E-06
     1584    3.1680E-05    9.501462E-01    2.525680E-01    1.321367E-15    1.224611E-15    9.145813E-08    2.524487E-06    9.057339E-16    4.975513E-06
     1585    3.1700E-05    9.501462E-01    2.525680E-01    1.321466E-15    1.224623E-15    9.153413E-08    2.523790E-06    9.056331E-16    4.976210E-06
     1586    3.1720E-05    9.501462E-01    2.525680E-01    1.321564E-15    1.224636E-15    9.161013E-08    2.523094E-06    9.055323E-16    4.976906E-06
     1587    3.1740E-05    9.501462E-01    2.525680E-01    1.321663E-15    1.224649E-15    9.168615E-08    2.522399E-06    9.054314E-16    4.977601E-06
     1588    3.1760E-05    9.501462E-01    2.525680E-01    1.321762E-15    1.224662E-15    9.176217E-08    2.521705E-06    9.053305E-16    4.978295E-06
     1589    3.1780E-05    9.501462E-01    2.525680E-01    1.321860E-15    1.224675E-15    9.183820E-08    2.521011E-06    9.052297E-16    4.978989E-06
     1590    3.1800E-05    9.501462E-01    2.525680E-01    1.321959E-15    1.224688E-15    9.191425E-08    2.520319E-06    9.051288E-16    4.979681E-06
     1591    3.1820E-05    9.501462E-01    2.525680E-01    1.322058E-15    1.224701E-15    9.199030E-08    2.519627E-06    9.050279E-16    4.980373E-06
     1592    3.1840E-05    9.501462E-01    2.525680E-01    1.322157E-15    1.224714E-15    9.206636E-08    2.518936E-06    9.049270E-16    4.981064E-06
     1593    3.1860E-05    9.501462E-01    2.525680E-01    1.322255E-15    1.224727E-15    9.214242E-08    2.518246E-06    9.048261E-16    4.981754E-06
     1594    3.1880E-05    9.501462E-01    2.525680E-01    1.322354E-15    1.224740E-15    9.221850E-08    2.517557E-06    9.047252E-16    4.982443E-06
     1595    3.1900E-05    9.501462E-01    2.525680E-01    1.322453E-15    1.224753E-15    9.229459E-08    2.516869E-06    9.046243E-16    4.983131E-06
     1596    3.1920E-05    9.501462E-01    2.525680E-01    1.322552E-15    1.224766E-15    9.237068E-08    2.516181E-06    9.045234E-16    4.983819E-06
     1597    3.1940E-05    9.501462E-01    2.525680E-01    1.322650E-15    1.224779E-15    9.244679E-08    2.515495E-06    9.044225E-16    4.984505E-06
     1598    3.1960E-05    9.501462E-01    2.525680E-01    1.322749E-15    1.224792E-15    9.252290E-08    2.514809E-06    9.043215E-16    4.985191E-06
     1599    3.1980E-05    9.501462E-01    2.525680E-01    1.322848E-15    1.224805E-15    9.259902E-08    2.514124E-06    9.042206E-16    4.985876E-06
     1600    3.2000E-05    9.501462E-01    2.525680E-01    1.322947E-15    1.224817E-15    9.267515E-08    2.513440E-06    9.041196E-16    4.986560E-06
     1601    3.2020E-05    9.501462E-01    2.525680E-01    1.323045E-15    1.224830E-15    9.275129E-08    2.512757E-06    9.040187E-16    4.987243E-06
     1602    3.2040E-05    9.501462E-01    2.525680E-01    1.323144E-15    1.224843E-15    9.282744E-08    2.512075E-06    9.039177E-16    4.987925E-06
     1603    3.2060E-05    9.501462E-01    2.525680E-01    1.323243E-15    1.224856E-15    9.290359E-08    2.511393E-06    9.038168E-16    4.988607E-06
     1604    3.2080E-05    9.501462E-01    2.525680E-01    1.323342E-15    1.224869E-15    9.297976E-08    2.510713E-06    9.037158E-16    4.989287E-06
     1605    3.2100E-05    9.501462E-01    2.525680E-01    1.323440E-15    1.224882E-15    9.305593E-08    2.510033E-06    9.036148E-16    4.989967E-06
     1606    3.2120E-05    9.501462E-01    2.525680E-01    1.323539E-15    1.224895E-15    9.313212E-08    2.509354E-06    9.035138E-16    4.990646E-06
     1607    3.2140E-05    9.501462E-01    2.525680E-01    1.323638E-15    1.224908E-15    9.320831E-08    2.508676E-06    9.034128E-16    4.991324E-06
     1608    3.2160E-05    9.501462E-01    2.525680E-01    1.323737E-15    1.224921E-15    9.328451E-08    2.507999E-06    9.033118E-16    4.992001E-06
     1609    3.2180E-05    9.501462E-01    2.525680E-01    1.323835E-15    1.224934E-15    9.336072E-08    2.507323E-06    9.032108E-16    4.992677E-06
     1610    3.2200E-05    9.501462E-01    2.525680E-01    1.323934E-15    1.224947E-15    9.343694E-08    2.506647E-06    9.031098E-16    4.993353E-06
     1611    3.2220E-05    9.501462E-01    2.525680E-01    1.324033E-15    1.224960E-15    9.351316E-08    2.505972E-06    9.030088E-16    4.994028E-06
     1612    3.2240E-05    9.501462E-01    2.525680E-01    1.324132E-15    1.224972E-15    9.358940E-08    2.505298E-06    9.029078E-16    4.994702E-06
     1613    3.2260E-05    9.501462E-01    2.525680E-01    1.324231E-15    1.224985E-15    9.366564E-08    2.504625E-06    9.028067E-16    4.995375E-06
     1614    3.2280E-05    9.501462E-01    2.525680E-01    1.324329E-15    1.224998E-15    9.374189E-08    2.503953E-06    9.027057E-16    4.996047E-06
     1615    3.2300E-05    9.501462E-01    2.525680E-01    1.324428E-15    1.225011E-15    9.381815E-08    2.503282E-06    9.026046E-16    4.996718E-06
     1616    3.2320E-05    9.501462E-01    2.525680E-01    1.324527E-15    1.225024E-15    9.389442E-08    2.502611E-06    9.025036E-16    4.997389E-06
     1617    3.2340E-05    9.501462E-01    2.525679E-01    1.324626E-15    1.225037E-15    9.397070E-08    2.501942E-06    9.024025E-16    4.998058E-06
     1618    3.2360E-05    9.501462E-01    2.525679E-01    1.324725E-15    1.225050E-15    9.404699E-08    2.501273E-06    9.023014E-16    4.998727E-06
     1619    3.2380E-05    9.501462E-01    2.525679E-01    1.324823E-15    1.225063E-15    9.412328E-08    2.500605E-06    9.022004E-16    4.999395E-06
     1620    3.2400E-05    9.501462E-01    2.525679E-01    1.324922E-15    1.225076E-15    9.419959E-08    2.499938E-06    9.020993E-16    5.000062E-06
     1621    3.2420E-05    9.501462E-01    2.525679E-01    1.325021E-15    1.225089E-15    9.427590E-08    2.499271E-06    9.019982E-16    5.000729E-06
     1622    3.2440E-05    9.501462E-01    2.525679E-01    1.325120E-15    1.225101E-15    9.435222E-08    2.498606E-06    9.018971E-16    5.001394E-06
     1623    3.2460E-05    9.501462E-01    2.525679E-01    1.325219E-15    1.225114E-15    9.442855E-08    2.497941E-06    9.017960E-16    5.002059E-06
     1624    3.2480E-05    9.501462E-01    2.525679E-01    1.325317E-15    1.225127E-15    9.450489E-08    2.497277E-06    9.016949E-16    5.002723E-06
     1625    3.2500E-05    9.501462E-01    2.525679E-01    1.325416E-15    1.225140E-15    9.458124E-08    2.496614E-06    9.015938E-16    5.003386E-06
     1626    3.2520E-05    9.501462E-01    2.525679E-01    1.325515E-15    1.225153E-15    9.465759E-08    2.495952E-06    9.014927E-16    5.004048E-06
     1627    3.2540E-05    9.501462E-01    2.525679E-01    1.325614E-15    1.225166E-15    9.473395E-08    2.495290E-06    9.013916E-16    5.004710E-06
     1628    3.2560E-05    9.501462E-01    2.525679E-01    1.325713E-15    1.225179E-15    9.481033E-08    2.494630E-06    9.012904E-16    5.005370E-06
     1629    3.2580E-05    9.501462E-01    2.525679E-01    1.325811E-15    1.225192E-15    9.488671E-08    2.493970E-06    9.011893E-16    5.006030E-06
     1630    3.2600E-05    9.501462E-01    2.525679E-01    1.325910E-15    1.225205E-15    9.496310E-08    2.493311E-06    9.010882E-16    5.006689E-06
     1631    3.2620E-05    9.501462E-01    2.525679E-01    1.326009E-15    1.225217E-15    9.503949E-08    2.492653E-06    9.009870E-16    5.007347E-06
     1632    3.2640E-05    9.501462E-01    2.525679E-01    1.326108E-15    1.225230E-15    9.511590E-08    2.491995E-06    9.008859E-16    5.008005E-06
     1633    3.2660E-05    9.501462E-01    2.525679E-01    1.326207E-15    1.225243E-15    9.519231E-08    2.491339E-06    9.007847E-16    5.008661E-06
     1634    3.2680E-05    9.501462E-01    2.525679E-01    1.326306E-15    1.225256E-15    9.526874E-08    2.490683E-06    9.006835E-16    5.009317E-06
     1635    3.2700E-05    9.501462E-01    2.525679E-01    1.326404E-15    1.225269E-15    9.534517E-08    2.490028E-06    9.005824E-16    5.009972E-06
     1636    3.2720E-05    9.501462E-01    2.525679E-01    1.326503E-15    1.225282E-15    9.542161E-08    2.489374E-06    9.004812E-16    5.010626E-06
     1637    3.2740E-05    9.501462E-01    2.525679E-01    1.326602E-15    1.225295E-15    9.549806E-08    2.488721E-06    9.003800E-16    5.011279E-06
     1638    3.2760E-05    9.501462E-01    2.525679E-01    1.326701E-15    1.225308E-15    9.557451E-08    2.488068E-06    9.002788E-16    5.011932E-06
     1639    3.2780E-05    9.501462E-01    2.525679E-01    1.326800E-15    1.225320E-15    9.565098E-08    2.487416E-06    9.001776E-16    5.012584E-06
