iteration          time             xN2             xO2             xNO              xN              xO          xE(s1)          xN(s1)          xO(s1)
     2109    4.2180E-05    9.501462E-01    2.525678E-01    1.373136E-15    1.231207E-15    1.323558E-07    2.254960E-06    8.523913E-16    5.245040E-06
     2110    4.2200E-05    9.501462E-01    2.525678E-01    1.373234E-15    1.231219E-15    1.324353E-07    2.254586E-06    8.522898E-16    5.245414E-06
     2111    4.2220E-05    9.501462E-01    2.525678E-01    1.373332E-15    1.231231E-15    1.325148E-07    2.254214E-06    8.521883E-16    5.245786E-06
     2112    4.2240E-05    9.501462E-01    2.525678E-01    1.373430E-15    1.231243E-15    1.325942E-07    2.253841E-06    8.520869E-16    5.246159E-06
     2113    4.2260E-05    9.501462E-01    2.525678E-01    1.373527E-15    1.231255E-15    1.326737E-07    2.253469E-06    8.519854E-16    5.246531E-06
     2114    4.2280E-05    9.501462E-01    2.525678E-01    1.373625E-15    1.231267E-15    1.327532E-07    2.253098E-06    8.518839E-16    5.246902E-06
     2115    4.2300E-05    9.501462E-01    2.525678E-01    1.373723E-15    1.231280E-15    1.328327E-07    2.252727E-06    8.517825E-16    5.247273E-06
     2116    4.2320E-05    9.501462E-01    2.525678E-01    1.373821E-15    1.231292E-15    1.329122E-07    2.252356E-06    8.516810E-16    5.247644E-06
     2117    4.2340E-05    9.501462E-01    2.525678E-01    1.373919E-15    1.231304E-15    1.329917E-07    2.251986E-06    8.515795E-16    5.248014E-06
     2118    4.2360E-05    9.501462E-01    2.525678E-01    1.374017E-15    1.231316E-15    1.330712E-07    2.251616E-06    8.514781E-16    5.248384E-06
     2119    4.2380E-05    9.501462E-01    2.525678E-01    1.374115E-15    1.231328E-15    1.331507E-07    2.251246E-06    8.513766E-16    5.248754E-06
     2120    4.2400E-05    9.501462E-01    2.525678E-01    1.374213E-15    1.231341E-15    1.332302E-07    2.250877E-06    8.512752E-16    5.249123E-06
     2121    4.2420E-05    9.501462E-01    2.525678E-01    1.374311E-15    1.231353E-15    1.333097E-07    2.250509E-06    8.511738E-16    5.249491E-06
     2122    4.2440E-05    9.501462E-01    2.525678E-01    1.374408E-15    1.231365E-15    1.333892E-07    2.250141E-06    8.510723E-16    5.249859E-06
     2123    4.2460E-05    9.501462E-01    2.525678E-01    1.374506E-15    1.231377E-15    1.334688E-07    2.249773E-06    8.509709E-16    5.250227E-06
     2124    4.2480E-05    9.501462E-01    2.525678E-01    1.374604E-15    1.231389E-15    1.335483E-07    2.249405E-06    8.508694E-16    5.250595E-06
     2125    4.2500E-05    9.501462E-01    2.525678E-01    1.374702E-15    1.231401E-15    1.336278E-07    2.249039E-06    8.507680E-16    5.250961E-06
     2126    4.2520E-05    9.501462E-01    2.525678E-01    1.374800E-15    1.231414E-15    1.337074E-07    2.248672E-06    8.506666E-16    5.251328E-06
     2127    4.2540E-05    9.501462E-01    2.525678E-01    1.374898E-15    1.231426E-15    1.337869E-07    2.248306E-06    8.505652E-16    5.251694E-06
     2128    4.2560E-05    9.501462E-01    2.525678E-01    1.374996E-15    1.231438E-15    1.338664E-07    2.247940E-06    8.504638E-16    5.252060E-06
     2129    4.2580E-05    9.501462E-01    2.525678E-01    1.375093E-15    1.231450E-15    1.339460E-07    2.247575E-06    8.503623E-16    5.252425E-06
     2130    4.2600E-05    9.501462E-01    2.525678E-01    1.375191E-15    1.231462E-15    1.340256E-07    2.247210E-06    8.502609E-16    5.252790E-06
     2131    4.2620E-05    9.501462E-01    2.525678E-01    1.375289E-15    1.231474E-15    1.341051E-07    2.246846E-06    8.501595E-16    5.253154E-06
     2132    4.2640E-05    9.501462E-01    2.525678E-01    1.375387E-15    1.231487E-15    1.341847E-07    2.246482E-06    8.500581E-16    5.253518E-06
     2133    4.2660E-05    9.501462E-01    2.525678E-01    1.375485E-15    1.231499E-15    1.342643E-07    2.246119E-06    8.499567E-16    5.253881E-06
     2134    4.2680E-05    9.501462E-01    2.525678E-01    1.375583E-15    1.231511E-15    1.343438E-07    2.245755E-06    8.498553E-16    5.254245E-06
     2135    4.2700E-05    9.501462E-01    2.525678E-01    1.375680E-15    1.231523E-15    1.344234E-07    2.245393E-06    8.497539E-16    5.254607E-06
     2136    4.2720E-05    9.501462E-01    2.525678E-01    1.375778E-15    1.231535E-15    1.345030E-07    2.245030E-06    8.496525E-16    5.254970E-06
     2137    4.2740E-05    9.501462E-01    2.525678E-01    1.375876E-15    1.231547E-15    1.345826E-07    2.244669E-06    8.495512E-16    5.255331E-06
     2138    4.2760E-05    9.501462E-01    2.525678E-01    1.375974E-15    1.231559E-15    1.346622E-07    2.244307E-06    8.494498E-16    5.255693E-06
     2139    4.2780E-05    9.501462E-01    2.525678E-01    1.376071E-15    1.231572E-15    1.347418E-07    2.243946E-06    8.493484E-16    5.256054E-06
     2140    4.2800E-05    9.501462E-01    2.525678E-01    1.376169E-15    1.231584E-15    1.348214E-07    2.243585E-06    8.492470E-16    5.256415E-06
     2141    4.2820E-05    9.501462E-01    2.525678E-01    1.376267E-15    1.231596E-15    1.349010E-07    2.243225E-06    8.491456E-16    5.256775E-06
     2142    4.2840E-05    9.501462E-01    2.525678E-01    1.376365E-15    1.231608E-15    1.349806E-07    2.242865E-06    8.490443E-16    5.257135E-06
     2143    4.2860E-05    9.501462E-01    2.525678E-01    1.376463E-15    1.231620E-15    1.350602E-07    2.242506E-06    8.489429E-16    5.257494E-06
     2144    4.2880E-05    9.501462E-01    2.525678E-01    1.376560E-15    1.231632E-15    1.351398E-07    2.242147E-06    8.488416E-16    5.257853E-06
     2145    4.2900E-05    9.501462E-01    2.525678E-01    1.376658E-15    1.231644E-15    1.352195E-07    2.241788E-06    8.487402E-16    5.258212E-06
     2146    4.2920E-05    9.501462E-01    2.525678E-01    1.376756E-15    1.231657E-15    1.352991E-07    2.241430E-06    8.486388E-16    5.258570E-06
     2147    4.2940E-05    9.501462E-01    2.525678E-01    1.376854E-15    1.231669E-15    1.353787E-07    2.241073E-06    8.485375E-16    5.258927E-06
     2148    4.2960E-05    9.501462E-01    2.525678E-01    1.376951E-15    1.231681E-15    1.354584E-07    2.240715E-06    8.484362E-16    5.259285E-06
     2149    4.2980E-05    9.501462E-01    2.525678E-01    1.377049E-15    1.231693E-15    1.355380E-07    2.240358E-06    8.483348E-16    5.259642E-06
     2150    4.3000E-05    9.501462E-01    2.525678E-01    1.377147E-15    1.231705E-15    1.356177E-07    2.240002E-06    8.482335E-16    5.259998E-06
     2151    4.3020E-05    9.501462E-01    2.525678E-01    1.377245E-15    1.231717E-15    1.356973E-07    2.239646E-06    8.481321E-16    5.260354E-06
     2152    4.3040E-05    9.501462E-01    2.525678E-01    1.377342E-15    1.231729E-15    1.357770E-07    2.239290E-06    8.480308E-16    5.260710E-06
     2153    4.3060E-05    9.501462E-01    2.525678E-01    1.377440E-15    1.231741E-15    1.358566E-07    2.238935E-06    8.479295E-16    5.261065E-06
     2154    4.3080E-05    9.501462E-01    2.525678E-01    1.377538E-15    1.231754E-15    1.359363E-07    2.238580E-06    8.478282E-16    5.261420E-06
     2155    4.3100E-05    9.501462E-01    2.525678E-01    1.377635E-15    1.231766E-15    1.360160E-07    2.238225E-06    8.477268E-16    5.261775E-06
     2156    4.3120E-05    9.501462E-01    2.525678E-01    1.377733E-15    1.231778E-15    1.360957E-07    2.237871E-06    8.476255E-16    5.262129E-06
     2157    4.3140E-05    9.501462E-01    2.525678E-01    1.377831E-15    1.231790E-15    1.361753E-07    2.237517E-06    8.475242E-16    5.262483E-06
     2158    4.3160E-05    9.501462E-01    2.525678E-01    1.377928E-15    1.231802E-15    1.362550E-07    2.237164E-06    8.474229E-16    5.262836E-06
     2159    4.3180E-05    9.501462E-01    2.525678E-01    1.378026E-15    1.231814E-15    1.363347E-07    2.236811E-06    8.473216E-16    5.263189E-06
     2160    4.3200E-05    9.501462E-01    2.525678E-01    1.378124E-15    1.231826E-15    1.364144E-07    2.236459E-06    8.472203E-16    5.263541E-06
     2161    4.3220E-05    9.501462E-01    2.525678E-01    1.378222E-15    1.231838E-15    1.364941E-07    2.236107E-06    8.471190E-16    5.263893E-06
     2162    4.3240E-05    9.501462E-01    2.525678E-01    1.378319E-15    1.231851E-15    1.365738E-07    2.235755E-06    8.470177E-16    5.264245E-06
     2163    4.3260E-05    9.501462E-01    2.525678E-01    1.378417E-15    1.231863E-15    1.366535E-07    2.235404E-06    8.469164E-16    5.264596E-06
     2164    4.3280E-05    9.501462E-01    2.525678E-01    1.378515E-15    1.231875E-15    1.367332E-07    2.235053E-06    8.468152E-16    5.264947E-06
     2165    4.3300E-05    9.501462E-01    2.525678E-01    1.378612E-15    1.231887E-15    1.368130E-07    2.234702E-06    8.467139E-16    5.265298E-06
     2166    4.3320E-05    9.501462E-01    2.525678E-01    1.378710E-15    1.231899E-15    1.368927E-07    2.234352E-06    8.466126E-16    5.265648E-06
     2167    4.3340E-05    9.501462E-01    2.525678E-01    1.378807E-15    1.231911E-15    1.369724E-07    2.234003E-06    8.465113E-16    5.265997E-06
     2168    4.3360E-05    9.501462E-01    2.525678E-01    1.378905E-15    1.231923E-15    1.370521E-07    2.233653E-06    8.464101E-16    5.266347E-06
     2169    4.3380E-05    9.501462E-01    2.525678E-01    1.379003E-15    1.231935E-15    1.371319E-07    2.233305E-06    8.463088E-16    5.266695E-06
     2170    4.3400E-05    9.501462E-01    2.525678E-01    1.379100E-15    1.231947E-15    1.372116E-07    2.232956E-06    8.462075E-16    5.267044E-06
     2171    4.3420E-05    9.501462E-01    2.525678E-01    1.379198E-15    1.231959E-15    1.372914E-07    2.232608E-06    8.461063E-16    5.267392E-06
     2172    4.3440E-05    9.501462E-01    2.525678E-01    1.379296E-15    1.231972E-15    1.373711E-07    2.232260E-06    8.460050E-16    5.267740E-06
     2173    4.3460E-05    9.501462E-01    2.525678E-01    1.379393E-15    1.231984E-15    1.374509E-07    2.231913E-06    8.459038E-16    5.268087E-06
     2174    4.3480E-05    9.501462E-01    2.525678E-01    1.379491E-15    1.231996E-15    1.375306E-07    2.231566E-06    8.458025E-16    5.268434E-06
     2175    4.3500E-05    9.501462E-01    2.525678E-01    1.379588E-15    1.232008E-15    1.376104E-07    2.231220E-06    8.457013E-16    5.268780E-06
     2176    4.3520E-05    9.501462E-01    2.525678E-01    1.379686E-15    1.232020E-15    1.376902E-07    2.230874E-06    8.456001E-16    5.269126E-06
     2177    4.3540E-05    9.501462E-01    2.525678E-01    1.379784E-15    1.232032E-15    1.377699E-07    2.230528E-06    8.454988E-16    5.269472E-06
     2178    4.3560E-05    9.501462E-01    2.525678E-01    1.379881E-15    1.232044E-15    1.378497E-07    2.230183E-06    8.453976E-16    5.269817E-06
     2179    4.3580E-05    9.501462E-01    2.525678E-01    1.379979E-15    1.232056E-15    1.379295E-07    2.229838E-06    8.452964E-16    5.270162E-06
     2180    4.3600E-05    9.501462E-01    2.525678E-01    1.380076E-15    1.232068E-15    1.380093E-07    2.229493E-06    8.451952E-16    5.270507E-06
     2181    4.3620E-05    9.501462E-01    2.525678E-01    1.380174E-15    1.232080E-15    1.380891E-07    2.229149E-06    8.450940E-16    5.270851E-06
     2182    4.3640E-05    9.501462E-01    2.525678E-01    1.380272E-15    1.232092E-15    1.381688E-07    2.228805E-06    8.449928E-16    5.271195E-06
     2183    4.3660E-05    9.501462E-01    2.525678E-01    1.380369E-15    1.232105E-15    1.382486E-07    2.228462E-06    8.448915E-16    5.271538E-06
     2184    4.3680E-05    9.501462E-01    2.525678E-01    1.380467E-15    1.232117E-15    1.383284E-07    2.228119E-06    8.447903E-16    5.271881E-06
     2185    4.3700E-05    9.501462E-01    2.525678E-01    1.380564E-15    1.232129E-15    1.384082E-07    2.227777E-06    8.446891E-16    5.272223E-06
     2186    4.3720E-05    9.501462E-01    2.525678E-01    1.380662E-15    1.232141E-15    1.384881E-07    2.227434E-06    8.445880E-16    5.272566E-06
     2187    4.3740E-05    9.501462E-01    2.525678E-01    1.380759E-15    1.232153E-15    1.385679E-07    2.227093E-06    8.444868E-16    5.272907E-06
     2188    4.3760E-05    9.501462E-01    2.525678E-01    1.380857E-15    1.232165E-15    1.386477E-07    2.226751E-06    8.443856E-16    5.273249E-06
     2189    4.3780E-05    9.501462E-01    2.525678E-01    1.380954E-15    1.232177E-15    1.387275E-07    2.226410E-06    8.442844E-16    5.273590E-06
     2190    4.3800E-05    9.501462E-01    2.525678E-01    1.381052E-15    1.232189E-15    1.388073E-07    2.226070E-06    8.441832E-16    5.273930E-06
     2191    4.3820E-05    9.501462E-01    2.525678E-01    1.381149E-15    1.232201E-15    1.388872E-07    2.225729E-06    8.440821E-16    5.274271E-06
     2192    4.3840E-05    9.501462E-01    2.525678E-01    1.381247E-15    1.232213E-15    1.389670E-07    2.225390E-06    8.439809E-16    5.274610E-06
     2193    4.3860E-05    9.501462E-01    2.525678E-01    1.381344E-15    1.232225E-15    1.390469E-07    2.225050E-06    8.438797E-16    5.274950E-06
     2194    4.3880E-05    9.501462E-01    2.525678E-01    1.381442E-15    1.232237E-15    1.391267E-07    2.224711E-06    8.437786E-16    5.275289E-06
     2195    4.3900E-05    9.501462E-01    2.525678E-01    1.381539E-15    1.232249E-15    1.392066E-07    2.224372E-06    8.436774E-16    5.275628E-06
     2196    4.3920E-05    9.501462E-01    2.525678E-01    1.381637E-15    1.232262E-15    1.392864E-07    2.224034E-06    8.435763E-16    5.275966E-06
     2197    4.3940E-05    9.501462E-01    2.525678E-01    1.381734E-15    1.232274E-15    1.393663E-07    2.223696E-06    8.434751E-16    5.276304E-06
     2198    4.3960E-05    9.501462E-01    2.525678E-01    1.381832E-15    1.232286E-15    1.394461E-07    2.223359E-06    8.433740E-16    5.276641E-06
     2199    4.3980E-05    9.501462E-01    2.525678E-01    1.381929E-15    1.232298E-15    1.395260E-07    2.223021E-06    8.432728E-16    5.276979E-06
     2200    4.4000E-05    9.501462E-01    2.525678E-01    1.382027E-15    1.232310E-15    1.396059E-07    2.222685E-06    8.431717E-16    5.277315E-06
     2201    4.4020E-05    9.501462E-01    2.525678E-01    1.382124E-15    1.232322E-15    1.396857E-07    2.222348E-06    8.430706E-16    5.277652E-06
     2202    4.4040E-05    9.501462E-01    2.525678E-01    1.382222E-15    1.232334E-15    1.397656E-07    2.222012E-06    8.429695E-16    5.277988E-06
     2203    4.4060E-05    9.501462E-01    2.525678E-01    1.382319E-15    1.232346E-15    1.398455E-07    2.221677E-06    8.428683E-16    5.278323E-06
     2204    4.4080E-05    9.501462E-01    2.525678E-01    1.382417E-15    1.232358E-15    1.399254E-07    2.221342E-06    8.427672E-16    5.278658E-06
     2205    4.4100E-05    9.501462E-01    2.525678E-01    1.382514E-15    1.232370E-15    1.400053E-07    2.221007E-06    8.426661E-16    5.278993E-06
     2206    4.4120E-05    9.501462E-01    2.525678E-01    1.382611E-15    1.232382E-15    1.400852E-07    2.220672E-06    8.425650E-16    5.279328E-06
     2207    4.4140E-05    9.501462E-01    2.525678E-01    1.382709E-15    1.232394E-15    1.401651E-07    2.220338E-06    8.424639E-16    5.279662E-06
     2208    4.4160E-05    9.501462E-01    2.525678E-01    1.382806E-15    1.232406E-15    1.402450E-07    2.220004E-06    8.423628E-16    5.279996E-06
     2209    4.4180E-05    9.501462E-01    2.525678E-01    1.382904E-15    1.232418E-15    1.403249E-07    2.219671E-06    8.422617E-16    5.280329E-06
     2210    4.4200E-05    9.501462E-01    2.525678E-01    1.383001E-15    1.232430E-15    1.404048E-07    2.219338E-06    8.421606E-16    5.280662E-06
     2211    4.4220E-05    9.501462E-01    2.525678E-01    1.383099E-15    1.232442E-15    1.404847E-07    2.219006E-06    8.420595E-16    5.280994E-06
     2212    4.4240E-05    9.501462E-01    2.525678E-01    1.383196E-15    1.232454E-15    1.405647E-07    2.218673E-06    8.419585E-16    5.281327E-06
     2213    4.4260E-05    9.501462E-01    2.525678E-01    1.383293E-15    1.232466E-15    1.406446E-07    2.218342E-06    8.418574E-16    5.281658E-06
     2214    4.4280E-05    9.501462E-01    2.525678E-01    1.383391E-15    1.232478E-15    1.407245E-07    2.218010E-06    8.417563E-16    5.281990E-06
     2215    4.4300E-05    9.501462E-01    2.525678E-01    1.383488E-15    1.232490E-15    1.408045E-07    2.217679E-06    8.416552E-16    5.282321E-06
     2216    4.4320E-05    9.501462E-01    2.525678E-01    1.383586E-15    1.232502E-15    1.408844E-07    2.217348E-06    8.415542E-16    5.282652E-06
     2217    4.4340E-05    9.501462E-01    2.525678E-01    1.383683E-15    1.232515E-15    1.409643E-07    2.217018E-06    8.414531E-16    5.282982E-06
     2218    4.4360E-05    9.501462E-01    2.525678E-01    1.383780E-15    1.232527E-15    1.410443E-07    2.216688E-06    8.413521E-16    5.283312E-06
     2219    4.4380E-05    9.501462E-01    2.525678E-01    1.383878E-15    1.232539E-15    1.411243E-07    2.216359E-06    8.412510E-16    5.283641E-06
     2220    4.4400E-05    9.501462E-01    2.525678E-01    1.383975E-15    1.232551E-15    1.412042E-07    2.216029E-06    8.411500E-16    5.283971E-06
     2221    4.4420E-05    9.501462E-01    2.525678E-01    1.384072E-15    1.232563E-15    1.412842E-07    2.215701E-06    8.410490E-16    5.284299E-06
     2222    4.4440E-05    9.501462E-01    2.525678E-01    1.384170E-15    1.232575E-15    1.413641E-07    2.215372E-06    8.409479E-16    5.284628E-06
     2223    4.4460E-05    9.501462E-01    2.525678E-01    1.384267E-15    1.232587E-15    1.414441E-07    2.215044E-06    8.408469E-16    5.284956E-06
     2224    4.4480E-05    9.501462E-01    2.525678E-01    1.384364E-15    1.232599E-15    1.415241E-07    2.214716E-06    8.407459E-16    5.285284E-06
     2225    4.4500E-05    9.501462E-01    2.525678E-01    1.384462E-15    1.232611E-15    1.416041E-07    2.214389E-06    8.406448E-16    5.285611E-06
     2226    4.4520E-05    9.501462E-01    2.525678E-01    1.384559E-15    1.232623E-15    1.416840E-07    2.214062E-06    8.405438E-16    5.285938E-06
     2227    4.4540E-05    9.501462E-01    2.525678E-01    1.384656E-15    1.232635E-15    1.417640E-07    2.213736E-06    8.404428E-16    5.286264E-06
     2228    4.4560E-05    9.501462E-01    2.525678E-01    1.384754E-15    1.232647E-15    1.418440E-07    2.213409E-06    8.403418E-16    5.286591E-06
     2229    4.4580E-05    9.501462E-01    2.525678E-01    1.384851E-15    1.232659E-15    1.419240E-07    2.213084E-06    8.402408E-16    5.286916E-06
     2230    4.4600E-05    9.501462E-01    2.525678E-01    1.384948E-15    1.232671E-15    1.420040E-07    2.212758E-06    8.401398E-16    5.287242E-06
     2231    4.4620E-05    9.501462E-01    2.525678E-01    1.385046E-15    1.232683E-15    1.420840E-07    2.212433E-06    8.400388E-16    5.287567E-06
     2232    4.4640E-05    9.501462E-01    2.525678E-01    1.385143E-15    1.232695E-15    1.421640E-07    2.212108E-06    8.399378E-16    5.287892E-06
     2233    4.4660E-05    9.501462E-01    2.525678E-01    1.385240E-15    1.232707E-15    1.422440E-07    2.211784E-06    8.398369E-16    5.288216E-06
     2234    4.4680E-05    9.501462E-01    2.525678E-01    1.385337E-15    1.232719E-15    1.423241E-07    2.211460E-06    8.397359E-16    5.288540E-06
     2235    4.4700E-05    9.501462E-01    2.525678E-01    1.385435E-15    1.232731E-15    1.424041E-07    2.211136E-06    8.396349E-16    5.288864E-06
     2236    4.4720E-05    9.501462E-01    2.525678E-01    1.385532E-15    1.232743E-15    1.424841E-07    2.210813E-06    8.395339E-16    5.289187E-06
     2237    4.4740E-05    9.501462E-01    2.525678E-01    1.385629E-15    1.232755E-15    1.425641E-07    2.210490E-06    8.394330E-16    5.289510E-06
     2238    4.4760E-05    9.501462E-01    2.525678E-01    1.385726E-15    1.232767E-15    1.426442E-07    2.210168E-06    8.393320E-16    5.289832E-06
     2239    4.4780E-05    9.501462E-01    2.525678E-01    1.385824E-15    1.232779E-15    1.427242E-07    2.209845E-06    8.392311E-16    5.290155E-06
     2240    4.4800E-05    9.501462E-01    2.525678E-01    1.385921E-15    1.232791E-15    1.428042E-07    2.209524E-06    8.391301E-16    5.290476E-06
     2241    4.4820E-05    9.501462E-01    2.525678E-01    1.386018E-15    1.232803E-15    1.428843E-07    2.209202E-06    8.390292E-16    5.290798E-06
     2242    4.4840E-05    9.501462E-01    2.525678E-01    1.386115E-15    1.232815E-15    1.429643E-07    2.208881E-06    8.389282E-16    5.291119E-06
     2243    4.4860E-05    9.501462E-01    2.525678E-01    1.386213E-15    1.232827E-15    1.430444E-07    2.208560E-06    8.388273E-16    5.291440E-06
     2244    4.4880E-05    9.501462E-01    2.525678E-01    1.386310E-15    1.232839E-15    1.431244E-07    2.208240E-06    8.387264E-16    5.291760E-06
     2245    4.4900E-05    9.501462E-01    2.525678E-01    1.386407E-15    1.232851E-15    1.432045E-07    2.207920E-06    8.386254E-16    5.292080E-06
     2246    4.4920E-05    9.501462E-01    2.525678E-01    1.386504E-15    1.232863E-15    1.432846E-07    2.207600E-06    8.385245E-16    5.292400E-06
     2247    4.4940E-05    9.501462E-01    2.525678E-01    1.386601E-15    1.232875E-15    1.433646E-07    2.207281E-06    8.384236E-16    5.292719E-06
     2248    4.4960E-05    9.501462E-01    2.525678E-01    1.386699E-15    1.232887E-15    1.434447E-07    2.206962E-06    8.383227E-16    5.293038E-06
     2249    4.4980E-05    9.501462E-01    2.525678E-01    1.386796E-15    1.232899E-15    1.435248E-07    2.206644E-06    8.382218E-16    5.293356E-06
     2250    4.5000E-05    9.501462E-01    2.525678E-01    1.386893E-15    1.232911E-15    1.436049E-07    2.206326E-06    8.381209E-16    5.293674E-06
     2251    4.5020E-05    9.501462E-01    2.525678E-01    1.386990E-15    1.232923E-15    1.436850E-07    2.206008E-06    8.380200E-16    5.293992E-06
     2252    4.5040E-05    9.501462E-01    2.525678E-01    1.387087E-15    1.232935E-15    1.437650E-07    2.205690E-06    8.379191E-16    5.294310E-06
     2253    4.5060E-05    9.501462E-01    2.525678E-01    1.387185E-15    1.232947E-15    1.438451E-07    2.205373E-06    8.378182E-16    5.294627E-06
     2254    4.5080E-05    9.501462E-01    2.525678E-01    1.387282E-15    1.232959E-15    1.439252E-07    2.205056E-06    8.377174E-16    5.294944E-06
     2255    4.5100E-05    9.501462E-01    2.525678E-01    1.387379E-15    1.232971E-15    1.440053E-07    2.204740E-06    8.376165E-16    5.295260E-06
     2256    4.5120E-05    9.501462E-01    2.525678E-01    1.387476E-15    1.232983E-15    1.440854E-07    2.204424E-06    8.375156E-16    5.295576E-06
     2257    4.5140E-05    9.501462E-01    2.525678E-01    1.387573E-15    1.232995E-15    1.441656E-07    2.204108E-06    8.374147E-16    5.295892E-06
     2258    4.5160E-05    9.501462E-01    2.525678E-01    1.387670E-15    1.233007E-15    1.442457E-07    2.203793E-06    8.373139E-16    5.296207E-06
     2259    4.5180E-05    9.501462E-01    2.525678E-01    1.387767E-15    1.233019E-15    1.443258E-07    2.203478E-06    8.372130E-16    5.296522E-06
     2260    4.5200E-05    9.501462E-01    2.525678E-01    1.387865E-15    1.233031E-15    1.444059E-07    2.203164E-06    8.371122E-16    5.296836E-06
     2261    4.5220E-05    9.501462E-01    2.525678E-01    1.387962E-15    1.233043E-15    1.444860E-07    2.202849E-06    8.370113E-16    5.297151E-06
     2262    4.5240E-05    9.501462E-01    2.525678E-01    1.388059E-15    1.233055E-15    1.445662E-07    2.202535E-06    8.369105E-16    5.297465E-06
     2263    4.5260E-05    9.501462E-01    2.525678E-01    1.388156E-15    1.233066E-15    1.446463E-07    2.202222E-06    8.368097E-16    5.297778E-06
     2264    4.5280E-05    9.501462E-01    2.525678E-01    1.388253E-15    1.233078E-15    1.447264E-07    2.201909E-06    8.367088E-16    5.298091E-06
     2265    4.5300E-05    9.501462E-01    2.525678E-01    1.388350E-15    1.233090E-15    1.448066E-07    2.201596E-06    8.366080E-16    5.298404E-06
     2266    4.5320E-05    9.501462E-01    2.525678E-01    1.388447E-15    1.233102E-15    1.448867E-07    2.201283E-06    8.365072E-16    5.298717E-06
     2267    4.5340E-05    9.501462E-01    2.525678E-01    1.388544E-15    1.233114E-15    1.449669E-07    2.200971E-06    8.364064E-16    5.299029E-06
     2268    4.5360E-05    9.501462E-01    2.525678E-01    1.388641E-15    1.233126E-15    1.450470E-07    2.200659E-06    8.363056E-16    5.299341E-06
     2269    4.5380E-05    9.501462E-01    2.525678E-01    1.388738E-15    1.233138E-15    1.451272E-07    2.200348E-06    8.362048E-16    5.299652E-06
     2270    4.5400E-05    9.501462E-01    2.525678E-01    1.388836E-15    1.233150E-15    1.452074E-07    2.200037E-06    8.361040E-16    5.299963E-06
     2271    4.5420E-05    9.501462E-01    2.525678E-01    1.388933E-15    1.233162E-15    1.452875E-07    2.199726E-06    8.360032E-16    5.300274E-06
     2272    4.5440E-05    9.501462E-01    2.525678E-01    1.389030E-15    1.233174E-15    1.453677E-07    2.199416E-06    8.359024E-16    5.300584E-06
     2273    4.5460E-05    9.501462E-01    2.525678E-01    1.389127E-15    1.233186E-15    1.454479E-07    2.199106E-06    8.358016E-16    5.300894E-06
     2274    4.5480E-05    9.501462E-01    2.525678E-01    1.389224E-15    1.233198E-15    1.455280E-07    2.198796E-06    8.357008E-16    5.301204E-06
     2275    4.5500E-05    9.501462E-01    2.525678E-01    1.389321E-15    1.233210E-15    1.456082E-07    2.198487E-06    8.356000E-16    5.301513E-06
     2276    4.5520E-05    9.501462E-01    2.525678E-01    1.389418E-15    1.233222E-15    1.456884E-07    2.198178E-06    8.354993E-16    5.301822E-06
     2277    4.5540E-05    9.501462E-01    2.525678E-01    1.389515E-15    1.233234E-15    1.457686E-07    2.197869E-06    8.353985E-16    5.302131E-06
     2278    4.5560E-05    9.501462E-01    2.525678E-01    1.389612E-15    1.233246E-15    1.458488E-07    2.197561E-06    8.352977E-16    5.302439E-06
     2279    4.5580E-05    9.501462E-01    2.525678E-01    1.389709E-15    1.233258E-15    1.459290E-07    2.197253E-06    8.351970E-16    5.302747E-06
     2280    4.5600E-05    9.501462E-01    2.525678E-01    1.389806E-15    1.233270E-15    1.460092E-07    2.196946E-06    8.350962E-16    5.303054E-06
     2281    4.5620E-05    9.501462E-01    2.525678E-01    1.389903E-15    1.233282E-15    1.460894E-07    2.196638E-06    8.349955E-16    5.303362E-06
     2282    4.5640E-05    9.501462E-01    2.525678E-01    1.390000E-15    1.233294E-15    1.461696E-07    2.196332E-06    8.348948E-16    5.303668E-06
     2283    4.5660E-05    9.501462E-01    2.525678E-01    1.390097E-15    1.233306E-15    1.462498E-07    2.196025E-06    8.347940E-16    5.303975E-06
     2284    4.5680E-05    9.501462E-01    2.525678E-01    1.390194E-15    1.233317E-15    1.463300E-07    2.195719E-06    8.346933E-16    5.304281E-06
     2285    4.5700E-05    9.501462E-01    2.525678E-01    1.390291E-15    1.233329E-15    1.464103E-07    2.195413E-06    8.345926E-16    5.304587E-06
     2286    4.5720E-05    9.501462E-01    2.525678E-01    1.390388E-15    1.233341E-15    1.464905E-07    2.195108E-06    8.344919E-16    5.304892E-06
     2287    4.5740E-05    9.501462E-01    2.525678E-01    1.390485E-15    1.233353E-15    1.465707E-07    2.194802E-06    8.343912E-16    5.305198E-06
     2288    4.5760E-05    9.501462E-01    2.525678E-01    1.390582E-15    1.233365E-15    1.466510E-07    2.194498E-06    8.342905E-16    5.305502E-06
     2289    4.5780E-05    9.501462E-01    2.525678E-01    1.390679E-15    1.233377E-15    1.467312E-07    2.194193E-06    8.341898E-16    5.305807E-06
     2290    4.5800E-05    9.501462E-01    2.525678E-01    1.390776E-15    1.233389E-15    1.468114E-07    2.193889E-06    8.340891E-16    5.306111E-06
     2291    4.5820E-05    9.501462E-01    2.525678E-01    1.390873E-15    1.233401E-15    1.468917E-07    2.193585E-06    8.339884E-16    5.306415E-06
