iteration          time             xO2              xO          xE(s1)          xO(s1)         xO2(s1)
   527000    5.2700E-01    1.200920E+00    1.797131E-03    4.824840E-08    2.966738E-06    1.213614E-06
   528000    5.2800E-01    1.200920E+00    1.797131E-03    4.824840E-08    2.966738E-06    1.213614E-06
   529000    5.2900E-01    1.200920E+00    1.797131E-03    4.824840E-08    2.966738E-06    1.213614E-06
   530000    5.3000E-01    1.200920E+00    1.797131E-03    4.824840E-08    2.966738E-06    1.213614E-06
   531000    5.3100E-01    1.200920E+00    1.797131E-03    4.824840E-08    2.966738E-06    1.213614E-06
   532000    5.3200E-01    1.200920E+00    1.797131E-03    4.824839E-08    2.966738E-06    1.213614E-06
   533000    5.3300E-01    1.200920E+00    1.797130E-03    4.824839E-08    2.966738E-06    1.213614E-06
   534000    5.3400E-01    1.200920E+00    1.797130E-03    4.824839E-08    2.966738E-06    1.213614E-06
   535000    5.3500E-01    1.200920E+00    1.797130E-03    4.824839E-08    2.966738E-06    1.213614E-06
   536000    5.3600E-01    1.200920E+00    1.797130E-03    4.824839E-08    2.966738E-06    1.213614E-06
   537000    5.3700E-01    1.200920E+00    1.797130E-03    4.824839E-08    2.966738E-06    1.213614E-06
   538000    5.3800E-01    1.200920E+00    1.797130E-03    4.824839E-08    2.966738E-06    1.213614E-06
   539000    5.3900E-01    1.200920E+00    1.797130E-03    4.824839E-08    2.966738E-06    1.213614E-06
   540000    5.4000E-01    1.200920E+00    1.797130E-03    4.824839E-08    2.966738E-06    1.213614E-06
   541000    5.4100E-01    1.200920E+00    1.797130E-03    4.824839E-08    2.966738E-06    1.213614E-06
   542000    5.4200E-01    1.200920E+00    1.797130E-03    4.824839E-08    2.966738E-06    1.213614E-06
   543000    5.4300E-01    1.200920E+00    1.797130E-03    4.824839E-08    2.966738E-06    1.213614E-06
   544000    5.4400E-01    1.200920E+00    1.797130E-03    4.824839E-08    2.966738E-06    1.213614E-06
   545000    5.4500E-01    1.200920E+00    1.797130E-03    4.824839E-08    2.966738E-06    1.213614E-06
   546000    5.4600E-01    1.200920E+00    1.797130E-03    4.824838E-08    2.966738E-06    1.213614E-06
   547000    5.4700E-01    1.200920E+00    1.797130E-03    4.824838E-08    2.966738E-06    1.213614E-06
   548000    5.4800E-01    1.200920E+00    1.797130E-03    4.824838E-08    2.966738E-06    1.213613E-06
   549000    5.4900E-01    1.200920E+00    1.797130E-03    4.824838E-08    2.966738E-06    1.213613E-06
   550000    5.5000E-01    1.200920E+00    1.797130E-03    4.824838E-08    2.966738E-06    1.213613E-06
   551000    5.5100E-01    1.200920E+00    1.797130E-03    4.824838E-08    2.966738E-06    1.213613E-06
   552000    5.5200E-01    1.200920E+00    1.797130E-03    4.824838E-08    2.966738E-06    1.213613E-06
   553000    5.5300E-01    1.200920E+00    1.797130E-03    4.824838E-08    2.966738E-06    1.213613E-06
   554000    5.5400E-01    1.200920E+00    1.797130E-03    4.824838E-08    2.966738E-06    1.213613E-06
   555000    5.5500E-01    1.200920E+00    1.797130E-03    4.824838E-08    2.966738E-06    1.213613E-06
   556000    5.5600E-01    1.200920E+00    1.797130E-03    4.824838E-08    2.966738E-06    1.213613E-06
   557000    5.5700E-01    1.200920E+00    1.797130E-03    4.824838E-08    2.966738E-06    1.213613E-06
   558000    5.5800E-01    1.200920E+00    1.797129E-03    4.824838E-08    2.966738E-06    1.213613E-06
   559000    5.5900E-01    1.200920E+00    1.797129E-03    4.824838E-08    2.966738E-06    1.213613E-06
   560000    5.6000E-01    1.200920E+00    1.797129E-03    4.824838E-08    2.966738E-06    1.213613E-06
   561000    5.6100E-01    1.200920E+00    1.797129E-03    4.824838E-08    2.966738E-06    1.213613E-06
   562000    5.6200E-01    1.200920E+00    1.797129E-03    4.824838E-08    2.966738E-06    1.213613E-06
   563000    5.6300E-01    1.200920E+00    1.797129E-03    4.824838E-08    2.966738E-06    1.213613E-06
   564000    5.6400E-01    1.200920E+00    1.797129E-03    4.824838E-08    2.966738E-06    1.213613E-06
   565000    5.6500E-01    1.200920E+00    1.797129E-03    4.824838E-08    2.966738E-06    1.213613E-06
   566000    5.6600E-01    1.200920E+00    1.797129E-03    4.824838E-08    2.966738E-06    1.213613E-06
   567000    5.6700E-01    1.200920E+00    1.797129E-03    4.824838E-08    2.966738E-06    1.213613E-06
   568000    5.6800E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   569000    5.6900E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   570000    5.7000E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   571000    5.7100E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   572000    5.7200E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   573000    5.7300E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   574000    5.7400E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   575000    5.7500E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   576000    5.7600E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   577000    5.7700E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   578000    5.7800E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   579000    5.7900E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   580000    5.8000E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   581000    5.8100E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   582000    5.8200E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   583000    5.8300E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   584000    5.8400E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   585000    5.8500E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   586000    5.8600E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   587000    5.8700E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   588000    5.8800E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   589000    5.8900E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   590000    5.9000E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   591000    5.9100E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   592000    5.9200E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   593000    5.9300E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   594000    5.9400E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   595000    5.9500E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   596000    5.9600E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   597000    5.9700E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   598000    5.9800E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   599000    5.9900E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   600000    6.0000E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966738E-06    1.213613E-06
   601000    6.0100E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   602000    6.0200E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   603000    6.0300E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   604000    6.0400E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   605000    6.0500E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   606000    6.0600E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   607000    6.0700E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   608000    6.0800E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   609000    6.0900E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   610000    6.1000E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   611000    6.1100E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   612000    6.1200E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   613000    6.1300E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   614000    6.1400E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   615000    6.1500E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   616000    6.1600E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   617000    6.1700E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   618000    6.1800E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   619000    6.1900E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   620000    6.2000E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   621000    6.2100E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   622000    6.2200E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   623000    6.2300E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   624000    6.2400E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   625000    6.2500E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   626000    6.2600E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   627000    6.2700E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   628000    6.2800E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   629000    6.2900E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   630000    6.3000E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   631000    6.3100E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   632000    6.3200E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   633000    6.3300E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   634000    6.3400E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   635000    6.3500E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   636000    6.3600E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   637000    6.3700E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   638000    6.3800E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   639000    6.3900E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   640000    6.4000E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   641000    6.4100E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   642000    6.4200E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   643000    6.4300E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   644000    6.4400E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   645000    6.4500E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   646000    6.4600E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   647000    6.4700E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   648000    6.4800E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   649000    6.4900E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   650000    6.5000E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   651000    6.5100E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   652000    6.5200E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   653000    6.5300E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   654000    6.5400E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   655000    6.5500E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   656000    6.5600E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   657000    6.5700E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   658000    6.5800E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   659000    6.5900E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   660000    6.6000E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   661000    6.6100E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   662000    6.6200E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   663000    6.6300E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   664000    6.6400E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   665000    6.6500E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   666000    6.6600E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   667000    6.6700E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   668000    6.6800E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   669000    6.6900E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   670000    6.7000E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   671000    6.7100E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   672000    6.7200E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   673000    6.7300E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   674000    6.7400E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   675000    6.7500E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   676000    6.7600E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   677000    6.7700E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   678000    6.7800E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   679000    6.7900E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   680000    6.8000E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   681000    6.8100E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   682000    6.8200E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   683000    6.8300E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   684000    6.8400E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   685000    6.8500E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   686000    6.8600E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   687000    6.8700E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   688000    6.8800E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   689000    6.8900E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   690000    6.9000E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   691000    6.9100E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   692000    6.9200E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   693000    6.9300E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   694000    6.9400E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   695000    6.9500E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   696000    6.9600E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   697000    6.9700E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   698000    6.9800E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   699000    6.9900E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   700000    7.0000E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   701000    7.0100E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   702000    7.0200E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   703000    7.0300E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   704000    7.0400E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   705000    7.0500E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   706000    7.0600E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   707000    7.0700E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   708000    7.0800E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   709000    7.0900E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   710000    7.1000E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   711000    7.1100E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   712000    7.1200E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   713000    7.1300E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   714000    7.1400E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   715000    7.1500E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   716000    7.1600E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   717000    7.1700E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   718000    7.1800E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   719000    7.1900E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   720000    7.2000E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   721000    7.2100E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   722000    7.2200E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   723000    7.2300E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   724000    7.2400E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   725000    7.2500E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   726000    7.2600E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   727000    7.2700E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   728000    7.2800E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   729000    7.2900E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   730000    7.3000E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   731000    7.3100E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   732000    7.3200E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   733000    7.3300E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   734000    7.3400E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   735000    7.3500E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   736000    7.3600E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   737000    7.3700E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   738000    7.3800E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   739000    7.3900E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   740000    7.4000E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   741000    7.4100E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   742000    7.4200E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   743000    7.4300E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   744000    7.4400E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   745000    7.4500E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   746000    7.4600E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   747000    7.4700E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   748000    7.4800E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   749000    7.4900E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
   750000    7.5000E-01    1.200920E+00    1.797129E-03    4.824837E-08    2.966739E-06    1.213613E-06
